REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
EMI,  ,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
EMI,  ,A 03,Pesca e acquacoltura                                        ,0,0,0,1,1,2021
EMI,  ,B   ,Estrazione di minerali da cave e miniere                    ,0,0,1,0,1,2021
EMI,  ,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
EMI,  ,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
EMI,  ,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
EMI,  ,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,1,0,1,2021
EMI,  ,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
EMI,  ,C   ,Attività manifatturiere                                     ,137,62,89,10,298,2021
EMI,  ,C 10,Industrie alimentari                                        ,14,4,3,1,22,2021
EMI,  ,C 11,Industria delle bevande                                     ,0,2,0,0,2,2021
EMI,  ,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
EMI,  ,C 13,Industrie tessili                                           ,7,0,7,0,14,2021
EMI,  ,C 14,Confezione di articoli di abbigliamento; confezione di ar...,27,13,18,1,59,2021
EMI,  ,C 15,Fabbricazione di articoli in pelle e simili                 ,1,2,0,0,3,2021
EMI,  ,C 16,Industria del legno e dei prodotti in legno e sughero (es...,2,2,3,0,7,2021
EMI,  ,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,1,0,1,2021
EMI,  ,C 18,Stampa e riproduzione di supporti registrati                ,8,2,1,0,11,2021
EMI,  ,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
EMI,  ,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
EMI,  ,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,1,0,0,1,2021
EMI,  ,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,5,0,2,0,7,2021
EMI,  ,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,10,6,4,0,20,2021
EMI,  ,C 24,Metallurgia                                                 ,3,0,0,0,3,2021
EMI,  ,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,20,19,33,4,76,2021
EMI,  ,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,4,0,0,0,4,2021
EMI,  ,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,6,2,0,0,8,2021
EMI,  ,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,15,5,5,1,26,2021
EMI,  ,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,2,0,0,2,2021
EMI,  ,C 30,Fabbricazione di altri mezzi di trasporto                   ,2,0,0,0,2,2021
EMI,  ,C 31,Fabbricazione di mobili                                     ,4,1,5,3,13,2021
EMI,  ,C 32,Altre industrie manifatturiere                              ,5,1,4,0,10,2021
EMI,  ,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",4,0,3,0,7,2021
EMI,  ,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2021
EMI,  ,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2021
EMI,  ,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",1,0,0,0,1,2021
EMI,  ,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2021
EMI,  ,E 37,Gestione delle reti fognarie                                ,1,0,0,0,1,2021
EMI,  ,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2021
EMI,  ,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2021
EMI,  ,F   ,Costruzioni                                                 ,104,23,223,25,375,2021
EMI,  ,F 41,Costruzione di edifici                                      ,70,14,47,18,149,2021
EMI,  ,F 42,Ingegneria civile                                           ,0,0,0,1,1,2021
EMI,  ,F 43,Lavori di costruzione specializzati                         ,34,9,176,6,225,2021
EMI,  ,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,108,74,135,3,320,2021
EMI,  ,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,14,12,19,2,47,2021
EMI,  ,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,56,34,35,1,126,2021
EMI,  ,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,38,28,81,0,147,2021
EMI,  ,H   ,Trasporto e magazzinaggio                                   ,17,6,44,16,83,2021
EMI,  ,H 49,Trasporto terrestre e mediante condotte                     ,8,5,44,2,59,2021
EMI,  ,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2021
EMI,  ,H 51,Trasporto aereo                                             ,0,0,0,0,0,2021
EMI,  ,H 52,Magazzinaggio e attività di supporto ai trasporti           ,7,1,0,14,22,2021
EMI,  ,H 53,Servizi postali e attività di corriere                      ,2,0,0,0,2,2021
EMI,  ,I   ,Attività dei servizi alloggio e ristorazione                ,53,53,28,3,137,2021
EMI,  ,I 55,Alloggio                                                    ,1,3,0,0,4,2021
EMI,  ,I 56,Attività dei servizi di ristorazione                        ,52,50,28,3,133,2021
EMI,  ,J   ,Servizi di informazione e comunicazione                     ,19,4,5,3,31,2021
EMI,  ,J 58,Attività editoriali                                         ,3,0,1,0,4,2021
EMI,  ,J 59,"Attività di produzione cinematografica, di video e di pro...",0,1,0,2,3,2021
EMI,  ,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2021
EMI,  ,J 61,Telecomunicazioni                                           ,1,1,0,0,2,2021
EMI,  ,J 62,"Produzione di software, consulenza informatica e attività...",9,0,1,0,10,2021
EMI,  ,J 63,Attività dei servizi d'informazione e altri servizi infor...,6,2,3,1,12,2021
EMI,  ,K   ,Attività finanziarie e assicurative                         ,8,1,3,0,12,2021
EMI,  ,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,2,1,0,0,3,2021
EMI,  ,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
EMI,  ,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,6,0,3,0,9,2021
EMI,  ,L   ,Attivita' immobiliari                                       ,53,7,0,0,60,2021
EMI,  ,L 68,Attivita' immobiliari                                       ,53,7,0,0,60,2021
EMI,  ,M   ,"Attività professionali, scientifiche e tecniche             ",41,4,16,1,62,2021
EMI,  ,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
EMI,  ,M 70,Attività di direzione aziendale e di consulenza gestional...,17,1,1,1,20,2021
EMI,  ,M 71,Attività degli studi di architettura e d'ingegneria; coll...,4,0,1,0,5,2021
EMI,  ,M 72,Ricerca scientifica e sviluppo                              ,2,0,0,0,2,2021
EMI,  ,M 73,Pubblicità e ricerche di mercato                            ,5,0,6,0,11,2021
EMI,  ,M 74,"Altre attività professionali, scientifiche e tecniche       ",13,3,8,0,24,2021
EMI,  ,M 75,Servizi veterinari                                          ,0,0,0,0,0,2021
EMI,  ,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",14,2,8,13,37,2021
EMI,  ,N 77,Attività di noleggio e leasing operativo                    ,2,0,1,0,3,2021
EMI,  ,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2021
EMI,  ,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",1,0,1,0,2,2021
EMI,  ,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2021
EMI,  ,N 81,Attività di servizi per edifici e paesaggio                 ,6,1,3,7,17,2021
EMI,  ,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,5,1,3,6,15,2021
EMI,  ,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
EMI,  ,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
EMI,  ,P   ,Istruzione                                                  ,0,0,1,1,2,2021
EMI,  ,P 85,Istruzione                                                  ,0,0,1,1,2,2021
EMI,  ,Q   ,Sanita' e assistenza sociale                                ,6,0,0,2,8,2021
EMI,  ,Q 86,Assistenza sanitaria                                        ,6,0,0,0,6,2021
EMI,  ,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,1,1,2021
EMI,  ,Q 88,Assistenza sociale non residenziale                         ,0,0,0,1,1,2021
EMI,  ,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",24,4,3,3,34,2021
EMI,  ,R 90,"Attività creative, artistiche e di intrattenimento          ",6,0,0,0,6,2021
EMI,  ,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2021
EMI,  ,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",4,0,0,0,4,2021
EMI,  ,R 93,"Attività sportive, di intrattenimento e di divertimento     ",14,4,3,3,24,2021
EMI,  ,S   ,Altre attività di servizi                                   ,11,3,9,3,26,2021
EMI,  ,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2021
EMI,  ,S 95,Riparazione di computer e di beni per uso personale e per...,3,1,4,0,8,2021
EMI,  ,S 96,Altre attività di servizi per la persona                    ,8,2,5,3,18,2021
EMI,  ,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
EMI,  ,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
EMI,  ,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2021
EMI,  ,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
EMI,  ,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
EMI,  ,XX  ,Imprese non classificate                                    ,75,24,12,37,148,2021
EMI,  ,TOT ,TOTALE                                                      ,676,271,603,125,1675,2021
EMI,PC,A   ,"Agricoltura, silvicoltura pesca                             ",0,0,0,0,0,2021
EMI,PC,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,0,0,0,0,2021
EMI,PC,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
EMI,PC,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2021
EMI,PC,B   ,Estrazione di minerali da cave e miniere                    ,0,0,1,0,1,2021
EMI,PC,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
EMI,PC,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
EMI,PC,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
EMI,PC,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,1,0,1,2021
EMI,PC,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
EMI,PC,C   ,Attività manifatturiere                                     ,3,0,1,0,4,2021
EMI,PC,C 10,Industrie alimentari                                        ,0,0,0,0,0,2021
EMI,PC,C 11,Industria delle bevande                                     ,0,0,0,0,0,2021
EMI,PC,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
EMI,PC,C 13,Industrie tessili                                           ,0,0,0,0,0,2021
EMI,PC,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,0,0,2021
EMI,PC,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2021
EMI,PC,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2021
EMI,PC,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2021
EMI,PC,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2021
EMI,PC,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
EMI,PC,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
EMI,PC,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2021
EMI,PC,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,0,0,0,2021
EMI,PC,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,0,0,0,2021
EMI,PC,C 24,Metallurgia                                                 ,0,0,0,0,0,2021
EMI,PC,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,1,0,1,0,2,2021
EMI,PC,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2021
EMI,PC,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2021
EMI,PC,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,0,0,0,0,0,2021
EMI,PC,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2021
EMI,PC,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2021
EMI,PC,C 31,Fabbricazione di mobili                                     ,1,0,0,0,1,2021
EMI,PC,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2021
EMI,PC,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,0,0,0,1,2021
EMI,PC,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
EMI,PC,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
EMI,PC,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2021
EMI,PC,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2021
EMI,PC,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2021
EMI,PC,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2021
EMI,PC,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2021
EMI,PC,F   ,Costruzioni                                                 ,6,0,5,3,14,2021
EMI,PC,F 41,Costruzione di edifici                                      ,4,0,1,3,8,2021
EMI,PC,F 42,Ingegneria civile                                           ,0,0,0,0,0,2021
EMI,PC,F 43,Lavori di costruzione specializzati                         ,2,0,4,0,6,2021
EMI,PC,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,6,0,13,0,19,2021
EMI,PC,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,0,0,1,0,1,2021
EMI,PC,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,4,0,4,0,8,2021
EMI,PC,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,2,0,8,0,10,2021
EMI,PC,H   ,Trasporto e magazzinaggio                                   ,1,0,2,1,4,2021
EMI,PC,H 49,Trasporto terrestre e mediante condotte                     ,0,0,2,0,2,2021
EMI,PC,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2021
EMI,PC,H 51,Trasporto aereo                                             ,0,0,0,0,0,2021
EMI,PC,H 52,Magazzinaggio e attività di supporto ai trasporti           ,1,0,0,1,2,2021
EMI,PC,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2021
EMI,PC,I   ,Attività dei servizi alloggio e ristorazione                ,4,0,4,0,8,2021
EMI,PC,I 55,Alloggio                                                    ,0,0,0,0,0,2021
EMI,PC,I 56,Attività dei servizi di ristorazione                        ,4,0,4,0,8,2021
EMI,PC,J   ,Servizi di informazione e comunicazione                     ,1,0,0,0,1,2021
EMI,PC,J 58,Attività editoriali                                         ,0,0,0,0,0,2021
EMI,PC,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2021
EMI,PC,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2021
EMI,PC,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2021
EMI,PC,J 62,"Produzione di software, consulenza informatica e attività...",0,0,0,0,0,2021
EMI,PC,J 63,Attività dei servizi d'informazione e altri servizi infor...,1,0,0,0,1,2021
EMI,PC,K   ,Attività finanziarie e assicurative                         ,2,0,0,0,2,2021
EMI,PC,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,1,0,0,0,1,2021
EMI,PC,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
EMI,PC,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,1,0,0,0,1,2021
EMI,PC,L   ,Attivita' immobiliari                                       ,1,0,0,0,1,2021
EMI,PC,L 68,Attivita' immobiliari                                       ,1,0,0,0,1,2021
EMI,PC,M   ,"Attività professionali, scientifiche e tecniche             ",1,0,1,0,2,2021
EMI,PC,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
EMI,PC,M 70,Attività di direzione aziendale e di consulenza gestional...,1,0,0,0,1,2021
EMI,PC,M 71,Attività degli studi di architettura e d'ingegneria; coll...,0,0,0,0,0,2021
EMI,PC,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2021
EMI,PC,M 73,Pubblicità e ricerche di mercato                            ,0,0,1,0,1,2021
EMI,PC,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,0,0,2021
EMI,PC,M 75,Servizi veterinari                                          ,0,0,0,0,0,2021
EMI,PC,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",1,0,1,1,3,2021
EMI,PC,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2021
EMI,PC,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2021
EMI,PC,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,1,0,1,2021
EMI,PC,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2021
EMI,PC,N 81,Attività di servizi per edifici e paesaggio                 ,0,0,0,1,1,2021
EMI,PC,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,1,0,0,0,1,2021
EMI,PC,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
EMI,PC,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
EMI,PC,P   ,Istruzione                                                  ,0,0,0,0,0,2021
EMI,PC,P 85,Istruzione                                                  ,0,0,0,0,0,2021
EMI,PC,Q   ,Sanita' e assistenza sociale                                ,1,0,0,0,1,2021
EMI,PC,Q 86,Assistenza sanitaria                                        ,1,0,0,0,1,2021
EMI,PC,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2021
EMI,PC,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2021
EMI,PC,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",2,0,0,0,2,2021
EMI,PC,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,0,0,2021
EMI,PC,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2021
EMI,PC,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2021
EMI,PC,R 93,"Attività sportive, di intrattenimento e di divertimento     ",2,0,0,0,2,2021
EMI,PC,S   ,Altre attività di servizi                                   ,0,0,0,1,1,2021
EMI,PC,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2021
EMI,PC,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2021
EMI,PC,S 96,Altre attività di servizi per la persona                    ,0,0,0,1,1,2021
EMI,PC,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
EMI,PC,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2021
EMI,PC,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2021
EMI,PC,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
EMI,PC,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2021
EMI,PC,XX  ,Imprese non classificate                                    ,3,0,8,2,13,2021
EMI,PC,TOT ,TOTALE                                                      ,32,0,36,8,76,2021
EMI,PR,A   ,"Agricoltura, silvicoltura pesca                             ",1,0,0,0,1,2021
EMI,PR,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",1,0,0,0,1,2021
EMI,PR,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2021
EMI,PR,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2021
EMI,PR,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2021
EMI,PR,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2021
EMI,PR,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2021
EMI,PR,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2021
EMI,PR,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2021
EMI,PR,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2021
EMI,PR,C   ,Attività manifatturiere                                     ,23,0,1,1,25,2021
EMI,PR,C 10,Industrie alimentari                                        ,6,0,0,0,6,2021
EMI,PR,C 11,Industria delle bevande                                     ,0,0,0,0,0,2021
EMI,PR,C 12,Industria del tabacco                                       ,0,0,0,0,0,2021
EMI,PR,C 13,Industrie tessili                                           ,1,0,0,0,1,2021
EMI,PR,C 14,Confezione di articoli di abbigliamento; confezione di ar...,0,0,0,0,0,2021
EMI,PR,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,0,0,0,2021
EMI,PR,C 16,Industria del legno e dei prodotti in legno e sughero (es...,0,0,0,0,0,2021
EMI,PR,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2021
EMI,PR,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2021
EMI,PR,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2021
EMI,PR,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2021
EMI,PR,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2021
EMI,PR,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,2,0,0,0,2,2021
EMI,PR,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,1,0,0,0,1,2021
EMI,PR,C 24,Metallurgia                                                 ,1,0,0,0,1,2021
EMI,PR,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,7,0,1,1,9,2021
EMI,PR,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2021
EMI,PR,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,0,0,0,2021
EMI,PR,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,5,0,0,0,5,2021
EMI,PR,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2021
EMI,PR,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2021
EMI,PR,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2021
EMI,PR,C 32,Altre industrie manifatturiere                              ,0,0,0,0,0,2021
EMI,PR,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,0,0,0,2021
EMI,PR,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
EMI,PR,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2021
EMI,PR,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2021
EMI,PR,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2021
EMI,PR,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2021
EMI,PR,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2021
EMI,PR,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2021
EMI,PR,F   ,Costruzioni                                                 ,24,2,4,2,32,2021
EMI,PR,F 41,Costruzione di edifici                                      ,13,1,0,2,16,2021
EMI,PR,F 42,Ingegneria civile                                           ,0,0,0,0,0,2021
EMI,PR,F 43,Lavori di costruzione specializzati                         ,11,1,4,0,16,2021
EMI,PR,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,16,2,1,0,19,2021
EMI,PR,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,1,2,0,0,3,2021
EMI,PR,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,8,0,0,0,8,2021
EMI,PR,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,7,0,1,0,8,2021
EMI,PR,H   ,Trasporto e magazzinaggio                                   ,1,0,0,1,2,2021
EMI,PR,H 49,Trasporto terrestre e mediante condotte                     ,0,0,0,0,0,2021
EMI,PR,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2021
EMI,PR,H 51,Trasporto aereo                                             ,0,0,0,0,0,2021
EMI,PR,H 52,Magazzinaggio e attività di supporto ai trasporti           ,1,0,0,1,2,2021
EMI,PR,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2021
EMI,PR,I   ,Attività dei servizi alloggio e ristorazione                ,11,1,0,0,12,2021
EMI,PR,I 55,Alloggio                                                    ,1,0,0,0,1,2021
EMI,PR,I 56,Attività dei servizi di ristorazione                        ,10,1,0,0,11,2021
EMI,PR,J   ,Servizi di informazione e comunicazione                     ,4,0,0,0,4,2021
EMI,PR,J 58,Attività editoriali                                         ,0,0,0,0,0,2021
EMI,PR,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2021
EMI,PR,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2021
EMI,PR,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2021
EMI,PR,J 62,"Produzione di software, consulenza informatica e attività...",2,0,0,0,2,2021
EMI,PR,J 63,Attività dei servizi d'informazione e altri servizi infor...,2,0,0,0,2,2021
EMI,PR,K   ,Attività finanziarie e assicurative                         ,1,0,0,0,1,2021
EMI,PR,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2021
EMI,PR,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2021
EMI,PR,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,1,0,0,0,1,2021
EMI,PR,L   ,Attivita' immobiliari                                       ,15,0,0,0,15,2021
EMI,PR,L 68,Attivita' immobiliari                                       ,15,0,0,0,15,2021
EMI,PR,M   ,"Attività professionali, scientifiche e tecniche             ",5,0,1,0,6,2021
EMI,PR,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2021
EMI,PR,M 70,Attività di direzione aziendale e di consulenza gestional...,3,0,0,0,3,2021
EMI,PR,M 71,Attività degli studi di architettura e d'ingegneria; coll...,2,0,0,0,2,2021
EMI,PR,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2021
EMI,PR,M 73,Pubblicità e ricerche di mercato                            ,0,0,1,0,1,2021
EMI,PR,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,0,0,0,0,2021
EMI,PR,M 75,Servizi veterinari                                          ,0,0,0,0,0,2021
EMI,PR,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",3,0,0,1,4,2021
EMI,PR,N 77,Attività di noleggio e leasing operativo                    ,0,0,0,0,0,2021
EMI,PR,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2021
EMI,PR,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",1,0,0,0,1,2021
EMI,PR,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2021
EMI,PR,N 81,Attività di servizi per edifici e paesaggio                 ,1,0,0,0,1,2021
EMI,PR,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,1,0,0,1,2,2021
EMI,PR,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
EMI,PR,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2021
EMI,PR,P   ,Istruzione                                                  ,0,0,0,0,0,2021
EMI,PR,P 85,Istruzione                                                  ,0,0,0,0,0,2021
