REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
EMI,MO,P 85,Istruzione                                                  ,3,0,1,0,4,2023
EMI,MO,Q   ,Sanita' e assistenza sociale                                ,2,0,0,5,7,2023
EMI,MO,Q 86,Assistenza sanitaria                                        ,2,0,0,1,3,2023
EMI,MO,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,1,1,2023
EMI,MO,Q 88,Assistenza sociale non residenziale                         ,0,0,0,3,3,2023
EMI,MO,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",13,0,12,0,25,2023
EMI,MO,R 90,"Attività creative, artistiche e di intrattenimento          ",3,0,1,0,4,2023
EMI,MO,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2023
EMI,MO,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",1,0,0,0,1,2023
EMI,MO,R 93,"Attività sportive, di intrattenimento e di divertimento     ",9,0,11,0,20,2023
EMI,MO,S   ,Altre attività di servizi                                   ,1,4,17,3,25,2023
EMI,MO,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2023
EMI,MO,S 95,Riparazione di computer e di beni per uso personale e per...,0,2,10,0,12,2023
EMI,MO,S 96,Altre attività di servizi per la persona                    ,1,2,7,3,13,2023
EMI,MO,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2023
EMI,MO,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2023
EMI,MO,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2023
EMI,MO,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2023
EMI,MO,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2023
EMI,MO,XX  ,Imprese non classificate                                    ,100,11,40,7,158,2023
EMI,MO,TOT ,TOTALE                                                      ,583,211,780,61,1635,2023
EMI,BO,A   ,"Agricoltura, silvicoltura pesca                             ",0,1,94,0,95,2023
EMI,BO,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",0,1,93,0,94,2023
EMI,BO,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2023
EMI,BO,A 03,Pesca e acquacoltura                                        ,0,0,1,0,1,2023
EMI,BO,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2023
EMI,BO,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2023
EMI,BO,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2023
EMI,BO,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2023
EMI,BO,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2023
EMI,BO,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2023
EMI,BO,C   ,Attività manifatturiere                                     ,11,8,128,0,147,2023
EMI,BO,C 10,Industrie alimentari                                        ,1,1,5,0,7,2023
EMI,BO,C 11,Industria delle bevande                                     ,0,0,0,0,0,2023
EMI,BO,C 12,Industria del tabacco                                       ,0,0,0,0,0,2023
EMI,BO,C 13,Industrie tessili                                           ,0,0,4,0,4,2023
EMI,BO,C 14,Confezione di articoli di abbigliamento; confezione di ar...,2,1,23,0,26,2023
EMI,BO,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,10,0,10,2023
EMI,BO,C 16,Industria del legno e dei prodotti in legno e sughero (es...,1,0,13,0,14,2023
EMI,BO,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,1,0,1,2023
EMI,BO,C 18,Stampa e riproduzione di supporti registrati                ,1,1,3,0,5,2023
EMI,BO,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2023
EMI,BO,C 20,Fabbricazione di prodotti chimici                           ,0,0,0,0,0,2023
EMI,BO,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2023
EMI,BO,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,5,0,5,2023
EMI,BO,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,2,0,2,2023
EMI,BO,C 24,Metallurgia                                                 ,0,0,1,0,1,2023
EMI,BO,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,3,2,27,0,32,2023
EMI,BO,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,4,0,4,2023
EMI,BO,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,1,0,0,1,2023
EMI,BO,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,1,1,6,0,8,2023
EMI,BO,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,1,0,1,2023
EMI,BO,C 30,Fabbricazione di altri mezzi di trasporto                   ,1,0,1,0,2,2023
EMI,BO,C 31,Fabbricazione di mobili                                     ,0,1,6,0,7,2023
EMI,BO,C 32,Altre industrie manifatturiere                              ,1,0,10,0,11,2023
EMI,BO,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,6,0,6,2023
EMI,BO,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,1,0,1,2023
EMI,BO,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,1,0,1,2023
EMI,BO,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,2,0,2,2023
EMI,BO,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2023
EMI,BO,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2023
EMI,BO,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,2,0,2,2023
EMI,BO,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2023
EMI,BO,F   ,Costruzioni                                                 ,19,4,589,15,627,2023
EMI,BO,F 41,Costruzione di edifici                                      ,10,0,100,10,120,2023
EMI,BO,F 42,Ingegneria civile                                           ,1,0,4,0,5,2023
EMI,BO,F 43,Lavori di costruzione specializzati                         ,8,4,485,5,502,2023
EMI,BO,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,28,12,503,1,544,2023
EMI,BO,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,2,1,42,0,45,2023
EMI,BO,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,14,4,162,1,181,2023
EMI,BO,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,12,7,299,0,318,2023
EMI,BO,H   ,Trasporto e magazzinaggio                                   ,3,1,87,12,103,2023
EMI,BO,H 49,Trasporto terrestre e mediante condotte                     ,1,1,82,1,85,2023
EMI,BO,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2023
EMI,BO,H 51,Trasporto aereo                                             ,0,0,0,0,0,2023
EMI,BO,H 52,Magazzinaggio e attività di supporto ai trasporti           ,2,0,5,11,18,2023
EMI,BO,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2023
EMI,BO,I   ,Attività dei servizi alloggio e ristorazione                ,9,13,74,0,96,2023
EMI,BO,I 55,Alloggio                                                    ,1,0,1,0,2,2023
EMI,BO,I 56,Attività dei servizi di ristorazione                        ,8,13,73,0,94,2023
EMI,BO,J   ,Servizi di informazione e comunicazione                     ,6,2,34,1,43,2023
EMI,BO,J 58,Attività editoriali                                         ,1,1,5,1,8,2023
EMI,BO,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,2,0,2,2023
EMI,BO,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2023
EMI,BO,J 61,Telecomunicazioni                                           ,0,0,20,0,20,2023
EMI,BO,J 62,"Produzione di software, consulenza informatica e attività...",5,0,2,0,7,2023
EMI,BO,J 63,Attività dei servizi d'informazione e altri servizi infor...,0,1,5,0,6,2023
EMI,BO,K   ,Attività finanziarie e assicurative                         ,0,5,15,0,20,2023
EMI,BO,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,2,0,0,2,2023
EMI,BO,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2023
EMI,BO,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,3,15,0,18,2023
EMI,BO,L   ,Attivita' immobiliari                                       ,18,2,4,2,26,2023
EMI,BO,L 68,Attivita' immobiliari                                       ,18,2,4,2,26,2023
EMI,BO,M   ,"Attività professionali, scientifiche e tecniche             ",7,2,27,2,38,2023
EMI,BO,M 69,Attività legali e contabilità                               ,0,0,1,0,1,2023
EMI,BO,M 70,Attività di direzione aziendale e di consulenza gestional...,2,0,1,2,5,2023
EMI,BO,M 71,Attività degli studi di architettura e d'ingegneria; coll...,1,0,0,0,1,2023
EMI,BO,M 72,Ricerca scientifica e sviluppo                              ,0,0,0,0,0,2023
EMI,BO,M 73,Pubblicità e ricerche di mercato                            ,4,1,10,0,15,2023
EMI,BO,M 74,"Altre attività professionali, scientifiche e tecniche       ",0,1,15,0,16,2023
EMI,BO,M 75,Servizi veterinari                                          ,0,0,0,0,0,2023
EMI,BO,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",9,1,43,5,58,2023
EMI,BO,N 77,Attività di noleggio e leasing operativo                    ,1,0,8,0,9,2023
EMI,BO,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2023
EMI,BO,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",2,0,2,0,4,2023
EMI,BO,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2023
EMI,BO,N 81,Attività di servizi per edifici e paesaggio                 ,1,0,19,1,21,2023
EMI,BO,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,5,1,14,4,24,2023
EMI,BO,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2023
EMI,BO,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2023
EMI,BO,P   ,Istruzione                                                  ,1,0,3,2,6,2023
EMI,BO,P 85,Istruzione                                                  ,1,0,3,2,6,2023
EMI,BO,Q   ,Sanita' e assistenza sociale                                ,1,0,0,1,2,2023
EMI,BO,Q 86,Assistenza sanitaria                                        ,0,0,0,0,0,2023
EMI,BO,Q 87,Servizi di assistenza sociale residenziale                  ,1,0,0,0,1,2023
EMI,BO,Q 88,Assistenza sociale non residenziale                         ,0,0,0,1,1,2023
EMI,BO,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",4,2,15,3,24,2023
EMI,BO,R 90,"Attività creative, artistiche e di intrattenimento          ",1,2,3,1,7,2023
EMI,BO,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,1,1,2023
EMI,BO,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2023
EMI,BO,R 93,"Attività sportive, di intrattenimento e di divertimento     ",3,0,12,1,16,2023
EMI,BO,S   ,Altre attività di servizi                                   ,2,0,37,0,39,2023
EMI,BO,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2023
EMI,BO,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,19,0,19,2023
EMI,BO,S 96,Altre attività di servizi per la persona                    ,2,0,18,0,20,2023
EMI,BO,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2023
EMI,BO,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2023
EMI,BO,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2023
EMI,BO,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2023
EMI,BO,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2023
EMI,BO,XX  ,Imprese non classificate                                    ,16,12,45,0,73,2023
EMI,BO,TOT ,TOTALE                                                      ,134,65,1701,44,1944,2023
EMI,FE,A   ,"Agricoltura, silvicoltura pesca                             ",7,6,4,1,18,2023
EMI,FE,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",7,5,3,1,16,2023
EMI,FE,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2023
EMI,FE,A 03,Pesca e acquacoltura                                        ,0,1,1,0,2,2023
EMI,FE,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2023
EMI,FE,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2023
EMI,FE,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2023
EMI,FE,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2023
EMI,FE,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2023
EMI,FE,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2023
EMI,FE,C   ,Attività manifatturiere                                     ,83,4,9,0,96,2023
EMI,FE,C 10,Industrie alimentari                                        ,4,0,1,0,5,2023
EMI,FE,C 11,Industria delle bevande                                     ,0,0,0,0,0,2023
EMI,FE,C 12,Industria del tabacco                                       ,0,0,0,0,0,2023
EMI,FE,C 13,Industrie tessili                                           ,2,0,0,0,2,2023
EMI,FE,C 14,Confezione di articoli di abbigliamento; confezione di ar...,7,0,2,0,9,2023
EMI,FE,C 15,Fabbricazione di articoli in pelle e simili                 ,3,0,0,0,3,2023
EMI,FE,C 16,Industria del legno e dei prodotti in legno e sughero (es...,1,0,0,0,1,2023
EMI,FE,C 17,Fabbricazione di carta e di prodotti di carta               ,2,0,0,0,2,2023
EMI,FE,C 18,Stampa e riproduzione di supporti registrati                ,0,1,0,0,1,2023
EMI,FE,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2023
EMI,FE,C 20,Fabbricazione di prodotti chimici                           ,5,0,0,0,5,2023
EMI,FE,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2023
EMI,FE,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,1,0,0,0,1,2023
EMI,FE,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,1,0,0,0,1,2023
EMI,FE,C 24,Metallurgia                                                 ,2,0,0,0,2,2023
EMI,FE,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,21,2,2,0,25,2023
EMI,FE,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,4,0,0,0,4,2023
EMI,FE,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,6,0,1,0,7,2023
EMI,FE,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,17,1,1,0,19,2023
EMI,FE,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",2,0,0,0,2,2023
EMI,FE,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2023
EMI,FE,C 31,Fabbricazione di mobili                                     ,3,0,0,0,3,2023
EMI,FE,C 32,Altre industrie manifatturiere                              ,1,0,0,0,1,2023
EMI,FE,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,0,2,0,3,2023
EMI,FE,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2023
EMI,FE,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",1,0,0,0,1,2023
EMI,FE,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",1,0,0,0,1,2023
EMI,FE,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2023
EMI,FE,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2023
EMI,FE,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",1,0,0,0,1,2023
EMI,FE,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2023
EMI,FE,F   ,Costruzioni                                                 ,45,5,16,12,78,2023
EMI,FE,F 41,Costruzione di edifici                                      ,29,4,2,8,43,2023
EMI,FE,F 42,Ingegneria civile                                           ,1,0,0,0,1,2023
EMI,FE,F 43,Lavori di costruzione specializzati                         ,15,1,14,4,34,2023
EMI,FE,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,81,6,16,3,106,2023
EMI,FE,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,5,0,2,0,7,2023
EMI,FE,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,47,3,3,3,56,2023
EMI,FE,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,29,3,11,0,43,2023
EMI,FE,H   ,Trasporto e magazzinaggio                                   ,8,0,0,5,13,2023
EMI,FE,H 49,Trasporto terrestre e mediante condotte                     ,5,0,0,1,6,2023
EMI,FE,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2023
EMI,FE,H 51,Trasporto aereo                                             ,0,0,0,0,0,2023
EMI,FE,H 52,Magazzinaggio e attività di supporto ai trasporti           ,3,0,0,4,7,2023
EMI,FE,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2023
EMI,FE,I   ,Attività dei servizi alloggio e ristorazione                ,17,5,5,0,27,2023
EMI,FE,I 55,Alloggio                                                    ,0,2,1,0,3,2023
EMI,FE,I 56,Attività dei servizi di ristorazione                        ,17,3,4,0,24,2023
EMI,FE,J   ,Servizi di informazione e comunicazione                     ,12,1,0,0,13,2023
EMI,FE,J 58,Attività editoriali                                         ,1,0,0,0,1,2023
EMI,FE,J 59,"Attività di produzione cinematografica, di video e di pro...",1,0,0,0,1,2023
EMI,FE,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2023
EMI,FE,J 61,Telecomunicazioni                                           ,0,0,0,0,0,2023
EMI,FE,J 62,"Produzione di software, consulenza informatica e attività...",7,1,0,0,8,2023
EMI,FE,J 63,Attività dei servizi d'informazione e altri servizi infor...,3,0,0,0,3,2023
EMI,FE,K   ,Attività finanziarie e assicurative                         ,6,0,0,0,6,2023
EMI,FE,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,6,0,0,0,6,2023
EMI,FE,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2023
EMI,FE,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,0,0,0,0,2023
EMI,FE,L   ,Attivita' immobiliari                                       ,21,10,1,0,32,2023
EMI,FE,L 68,Attivita' immobiliari                                       ,21,10,1,0,32,2023
EMI,FE,M   ,"Attività professionali, scientifiche e tecniche             ",17,1,1,3,22,2023
EMI,FE,M 69,Attività legali e contabilità                               ,2,1,0,0,3,2023
EMI,FE,M 70,Attività di direzione aziendale e di consulenza gestional...,2,0,0,3,5,2023
EMI,FE,M 71,Attività degli studi di architettura e d'ingegneria; coll...,6,0,0,0,6,2023
EMI,FE,M 72,Ricerca scientifica e sviluppo                              ,1,0,0,0,1,2023
EMI,FE,M 73,Pubblicità e ricerche di mercato                            ,5,0,1,0,6,2023
EMI,FE,M 74,"Altre attività professionali, scientifiche e tecniche       ",1,0,0,0,1,2023
EMI,FE,M 75,Servizi veterinari                                          ,0,0,0,0,0,2023
EMI,FE,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",11,1,4,6,22,2023
EMI,FE,N 77,Attività di noleggio e leasing operativo                    ,5,0,0,0,5,2023
EMI,FE,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2023
EMI,FE,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",3,0,0,1,4,2023
EMI,FE,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2023
EMI,FE,N 81,Attività di servizi per edifici e paesaggio                 ,2,0,2,2,6,2023
EMI,FE,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,1,1,2,3,7,2023
EMI,FE,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2023
EMI,FE,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2023
EMI,FE,P   ,Istruzione                                                  ,0,1,0,2,3,2023
EMI,FE,P 85,Istruzione                                                  ,0,1,0,2,3,2023
EMI,FE,Q   ,Sanita' e assistenza sociale                                ,1,0,0,0,1,2023
EMI,FE,Q 86,Assistenza sanitaria                                        ,1,0,0,0,1,2023
EMI,FE,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2023
EMI,FE,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2023
EMI,FE,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",9,0,0,1,10,2023
EMI,FE,R 90,"Attività creative, artistiche e di intrattenimento          ",3,0,0,0,3,2023
EMI,FE,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2023
EMI,FE,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",2,0,0,0,2,2023
EMI,FE,R 93,"Attività sportive, di intrattenimento e di divertimento     ",4,0,0,1,5,2023
EMI,FE,S   ,Altre attività di servizi                                   ,2,0,2,3,7,2023
EMI,FE,S 94,Attività di organizzazioni associative                      ,0,0,0,1,1,2023
EMI,FE,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,0,0,0,2023
EMI,FE,S 96,Altre attività di servizi per la persona                    ,2,0,2,2,6,2023
EMI,FE,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2023
EMI,FE,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2023
EMI,FE,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2023
EMI,FE,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2023
EMI,FE,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2023
EMI,FE,XX  ,Imprese non classificate                                    ,77,1,2,8,88,2023
EMI,FE,TOT ,TOTALE                                                      ,399,41,60,44,544,2023
EMI,RA,A   ,"Agricoltura, silvicoltura pesca                             ",1,0,91,0,92,2023
EMI,RA,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",1,0,88,0,89,2023
EMI,RA,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2023
EMI,RA,A 03,Pesca e acquacoltura                                        ,0,0,3,0,3,2023
EMI,RA,B   ,Estrazione di minerali da cave e miniere                    ,0,0,0,0,0,2023
EMI,RA,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2023
EMI,RA,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2023
EMI,RA,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2023
EMI,RA,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,0,0,0,0,2023
EMI,RA,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2023
EMI,RA,C   ,Attività manifatturiere                                     ,25,0,74,3,102,2023
EMI,RA,C 10,Industrie alimentari                                        ,2,0,3,0,5,2023
EMI,RA,C 11,Industria delle bevande                                     ,0,0,0,0,0,2023
EMI,RA,C 12,Industria del tabacco                                       ,0,0,0,0,0,2023
EMI,RA,C 13,Industrie tessili                                           ,1,0,1,0,2,2023
EMI,RA,C 14,Confezione di articoli di abbigliamento; confezione di ar...,5,0,13,0,18,2023
EMI,RA,C 15,Fabbricazione di articoli in pelle e simili                 ,1,0,0,0,1,2023
EMI,RA,C 16,Industria del legno e dei prodotti in legno e sughero (es...,2,0,3,1,6,2023
EMI,RA,C 17,Fabbricazione di carta e di prodotti di carta               ,0,0,0,0,0,2023
EMI,RA,C 18,Stampa e riproduzione di supporti registrati                ,0,0,0,0,0,2023
EMI,RA,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2023
EMI,RA,C 20,Fabbricazione di prodotti chimici                           ,1,0,0,0,1,2023
EMI,RA,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2023
EMI,RA,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,0,0,1,0,1,2023
EMI,RA,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,2,0,2,0,4,2023
EMI,RA,C 24,Metallurgia                                                 ,0,0,1,0,1,2023
EMI,RA,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,5,0,31,2,38,2023
EMI,RA,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,0,0,0,0,0,2023
EMI,RA,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,1,0,1,2023
EMI,RA,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,3,0,1,0,4,2023
EMI,RA,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",0,0,0,0,0,2023
EMI,RA,C 30,Fabbricazione di altri mezzi di trasporto                   ,1,0,3,0,4,2023
EMI,RA,C 31,Fabbricazione di mobili                                     ,2,0,3,0,5,2023
EMI,RA,C 32,Altre industrie manifatturiere                              ,0,0,5,0,5,2023
EMI,RA,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",0,0,6,0,6,2023
EMI,RA,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",2,0,0,0,2,2023
EMI,RA,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",2,0,0,0,2,2023
EMI,RA,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,1,1,2023
EMI,RA,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2023
EMI,RA,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2023
EMI,RA,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,1,1,2023
EMI,RA,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2023
EMI,RA,F   ,Costruzioni                                                 ,19,0,606,2,627,2023
EMI,RA,F 41,Costruzione di edifici                                      ,13,0,96,1,110,2023
EMI,RA,F 42,Ingegneria civile                                           ,1,0,1,0,2,2023
EMI,RA,F 43,Lavori di costruzione specializzati                         ,5,0,509,1,515,2023
EMI,RA,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,38,0,438,2,478,2023
EMI,RA,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,4,0,59,0,63,2023
EMI,RA,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,17,0,50,1,68,2023
EMI,RA,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,17,0,329,1,347,2023
EMI,RA,H   ,Trasporto e magazzinaggio                                   ,3,0,16,1,20,2023
EMI,RA,H 49,Trasporto terrestre e mediante condotte                     ,1,0,14,1,16,2023
EMI,RA,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2023
EMI,RA,H 51,Trasporto aereo                                             ,0,0,0,0,0,2023
EMI,RA,H 52,Magazzinaggio e attività di supporto ai trasporti           ,2,0,2,0,4,2023
EMI,RA,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2023
EMI,RA,I   ,Attività dei servizi alloggio e ristorazione                ,22,0,51,2,75,2023
EMI,RA,I 55,Alloggio                                                    ,1,0,3,1,5,2023
EMI,RA,I 56,Attività dei servizi di ristorazione                        ,21,0,48,1,70,2023
EMI,RA,J   ,Servizi di informazione e comunicazione                     ,5,0,7,0,12,2023
EMI,RA,J 58,Attività editoriali                                         ,0,0,0,0,0,2023
EMI,RA,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,1,0,1,2023
EMI,RA,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2023
EMI,RA,J 61,Telecomunicazioni                                           ,0,0,3,0,3,2023
EMI,RA,J 62,"Produzione di software, consulenza informatica e attività...",1,0,2,0,3,2023
EMI,RA,J 63,Attività dei servizi d'informazione e altri servizi infor...,4,0,1,0,5,2023
EMI,RA,K   ,Attività finanziarie e assicurative                         ,1,0,5,0,6,2023
EMI,RA,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,1,0,0,0,1,2023
