REG,PROV,CODAT,DESC,CESSUFFSC,CESSUFFSP,CESSUFFDI,CESSUFFAF,CESSUFFTOT,Anno
EMI,MO,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
EMI,MO,C 13,Industrie tessili                                           ,1,1,12,0,14,2022
EMI,MO,C 14,Confezione di articoli di abbigliamento; confezione di ar...,9,2,43,0,54,2022
EMI,MO,C 15,Fabbricazione di articoli in pelle e simili                 ,0,0,4,0,4,2022
EMI,MO,C 16,Industria del legno e dei prodotti in legno e sughero (es...,1,0,3,0,4,2022
EMI,MO,C 17,Fabbricazione di carta e di prodotti di carta               ,0,1,2,0,3,2022
EMI,MO,C 18,Stampa e riproduzione di supporti registrati                ,1,1,3,0,5,2022
EMI,MO,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
EMI,MO,C 20,Fabbricazione di prodotti chimici                           ,2,1,0,0,3,2022
EMI,MO,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
EMI,MO,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,1,0,0,0,1,2022
EMI,MO,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,6,0,7,0,13,2022
EMI,MO,C 24,Metallurgia                                                 ,0,0,0,0,0,2022
EMI,MO,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,8,2,24,0,34,2022
EMI,MO,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,1,0,0,0,1,2022
EMI,MO,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,0,0,1,0,1,2022
EMI,MO,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,6,0,6,0,12,2022
EMI,MO,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,2,0,3,2022
EMI,MO,C 30,Fabbricazione di altri mezzi di trasporto                   ,0,0,0,0,0,2022
EMI,MO,C 31,Fabbricazione di mobili                                     ,0,0,0,0,0,2022
EMI,MO,C 32,Altre industrie manifatturiere                              ,1,1,6,0,8,2022
EMI,MO,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",1,1,2,0,4,2022
EMI,MO,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
EMI,MO,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
EMI,MO,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",0,0,0,0,0,2022
EMI,MO,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
EMI,MO,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2022
EMI,MO,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",0,0,0,0,0,2022
EMI,MO,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
EMI,MO,F   ,Costruzioni                                                 ,31,11,340,1,383,2022
EMI,MO,F 41,Costruzione di edifici                                      ,19,6,47,1,73,2022
EMI,MO,F 42,Ingegneria civile                                           ,0,0,4,0,4,2022
EMI,MO,F 43,Lavori di costruzione specializzati                         ,12,5,289,0,306,2022
EMI,MO,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,33,18,106,0,157,2022
EMI,MO,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,4,1,6,0,11,2022
EMI,MO,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,22,3,26,0,51,2022
EMI,MO,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,7,14,74,0,95,2022
EMI,MO,H   ,Trasporto e magazzinaggio                                   ,3,1,18,0,22,2022
EMI,MO,H 49,Trasporto terrestre e mediante condotte                     ,0,0,16,0,16,2022
EMI,MO,H 50,Trasporto marittimo e per vie d'acqua                       ,1,0,0,0,1,2022
EMI,MO,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
EMI,MO,H 52,Magazzinaggio e attività di supporto ai trasporti           ,2,1,2,0,5,2022
EMI,MO,H 53,Servizi postali e attività di corriere                      ,0,0,0,0,0,2022
EMI,MO,I   ,Attività dei servizi alloggio e ristorazione                ,9,21,18,0,48,2022
EMI,MO,I 55,Alloggio                                                    ,0,0,3,0,3,2022
EMI,MO,I 56,Attività dei servizi di ristorazione                        ,9,21,15,0,45,2022
EMI,MO,J   ,Servizi di informazione e comunicazione                     ,3,0,10,0,13,2022
EMI,MO,J 58,Attività editoriali                                         ,0,0,1,0,1,2022
EMI,MO,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,0,0,2022
EMI,MO,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2022
EMI,MO,J 61,Telecomunicazioni                                           ,0,0,6,0,6,2022
EMI,MO,J 62,"Produzione di software, consulenza informatica e attività...",2,0,3,0,5,2022
EMI,MO,J 63,Attività dei servizi d'informazione e altri servizi infor...,1,0,0,0,1,2022
EMI,MO,K   ,Attività finanziarie e assicurative                         ,2,0,8,0,10,2022
EMI,MO,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2022
EMI,MO,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
EMI,MO,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,2,0,8,0,10,2022
EMI,MO,L   ,Attivita' immobiliari                                       ,20,1,3,0,24,2022
EMI,MO,L 68,Attivita' immobiliari                                       ,20,1,3,0,24,2022
EMI,MO,M   ,"Attività professionali, scientifiche e tecniche             ",12,1,6,0,19,2022
EMI,MO,M 69,Attività legali e contabilità                               ,0,0,0,0,0,2022
EMI,MO,M 70,Attività di direzione aziendale e di consulenza gestional...,3,0,0,0,3,2022
EMI,MO,M 71,Attività degli studi di architettura e d'ingegneria; coll...,2,0,1,0,3,2022
EMI,MO,M 72,Ricerca scientifica e sviluppo                              ,1,0,0,0,1,2022
EMI,MO,M 73,Pubblicità e ricerche di mercato                            ,1,1,2,0,4,2022
EMI,MO,M 74,"Altre attività professionali, scientifiche e tecniche       ",5,0,3,0,8,2022
EMI,MO,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
EMI,MO,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",8,1,15,1,25,2022
EMI,MO,N 77,Attività di noleggio e leasing operativo                    ,4,0,0,0,4,2022
EMI,MO,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2022
EMI,MO,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",0,0,0,0,0,2022
EMI,MO,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2022
EMI,MO,N 81,Attività di servizi per edifici e paesaggio                 ,1,1,6,0,8,2022
EMI,MO,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,3,0,9,1,13,2022
EMI,MO,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
EMI,MO,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
EMI,MO,P   ,Istruzione                                                  ,0,0,0,0,0,2022
EMI,MO,P 85,Istruzione                                                  ,0,0,0,0,0,2022
EMI,MO,Q   ,Sanita' e assistenza sociale                                ,3,0,0,0,3,2022
EMI,MO,Q 86,Assistenza sanitaria                                        ,3,0,0,0,3,2022
EMI,MO,Q 87,Servizi di assistenza sociale residenziale                  ,0,0,0,0,0,2022
EMI,MO,Q 88,Assistenza sociale non residenziale                         ,0,0,0,0,0,2022
EMI,MO,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",3,4,7,0,14,2022
EMI,MO,R 90,"Attività creative, artistiche e di intrattenimento          ",1,0,1,0,2,2022
EMI,MO,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2022
EMI,MO,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2022
EMI,MO,R 93,"Attività sportive, di intrattenimento e di divertimento     ",2,4,6,0,12,2022
EMI,MO,S   ,Altre attività di servizi                                   ,3,4,11,0,18,2022
EMI,MO,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2022
EMI,MO,S 95,Riparazione di computer e di beni per uso personale e per...,1,0,5,0,6,2022
EMI,MO,S 96,Altre attività di servizi per la persona                    ,2,4,6,0,12,2022
EMI,MO,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
EMI,MO,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
EMI,MO,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2022
EMI,MO,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
EMI,MO,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
EMI,MO,XX  ,Imprese non classificate                                    ,27,0,1,0,28,2022
EMI,MO,TOT ,TOTALE                                                      ,201,76,748,2,1027,2022
EMI,BO,A   ,"Agricoltura, silvicoltura pesca                             ",2,1,8,0,11,2022
EMI,BO,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",2,1,8,0,11,2022
EMI,BO,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,0,0,0,2022
EMI,BO,A 03,Pesca e acquacoltura                                        ,0,0,0,0,0,2022
EMI,BO,B   ,Estrazione di minerali da cave e miniere                    ,0,1,0,0,1,2022
EMI,BO,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
EMI,BO,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
EMI,BO,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2022
EMI,BO,B 08,Altre attività di estrazione di minerali da cave e miniere  ,0,1,0,0,1,2022
EMI,BO,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
EMI,BO,C   ,Attività manifatturiere                                     ,83,11,36,0,130,2022
EMI,BO,C 10,Industrie alimentari                                        ,11,0,3,0,14,2022
EMI,BO,C 11,Industria delle bevande                                     ,0,0,0,0,0,2022
EMI,BO,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
EMI,BO,C 13,Industrie tessili                                           ,2,0,0,0,2,2022
EMI,BO,C 14,Confezione di articoli di abbigliamento; confezione di ar...,12,2,8,0,22,2022
EMI,BO,C 15,Fabbricazione di articoli in pelle e simili                 ,3,0,4,0,7,2022
EMI,BO,C 16,Industria del legno e dei prodotti in legno e sughero (es...,2,0,3,0,5,2022
EMI,BO,C 17,Fabbricazione di carta e di prodotti di carta               ,1,0,0,0,1,2022
EMI,BO,C 18,Stampa e riproduzione di supporti registrati                ,3,2,1,0,6,2022
EMI,BO,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
EMI,BO,C 20,Fabbricazione di prodotti chimici                           ,1,0,0,0,1,2022
EMI,BO,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
EMI,BO,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,5,2,0,0,7,2022
EMI,BO,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,0,0,1,0,1,2022
EMI,BO,C 24,Metallurgia                                                 ,1,0,0,0,1,2022
EMI,BO,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,13,0,10,0,23,2022
EMI,BO,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,4,0,0,0,4,2022
EMI,BO,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,2,0,0,0,2,2022
EMI,BO,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,7,3,2,0,12,2022
EMI,BO,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,0,0,1,2022
EMI,BO,C 30,Fabbricazione di altri mezzi di trasporto                   ,3,0,0,0,3,2022
EMI,BO,C 31,Fabbricazione di mobili                                     ,5,1,1,0,7,2022
EMI,BO,C 32,Altre industrie manifatturiere                              ,4,1,3,0,8,2022
EMI,BO,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",3,0,0,0,3,2022
EMI,BO,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
EMI,BO,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
EMI,BO,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",1,0,0,0,1,2022
EMI,BO,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,0,0,0,2022
EMI,BO,E 37,Gestione delle reti fognarie                                ,0,0,0,0,0,2022
EMI,BO,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",1,0,0,0,1,2022
EMI,BO,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
EMI,BO,F   ,Costruzioni                                                 ,88,7,120,4,219,2022
EMI,BO,F 41,Costruzione di edifici                                      ,60,5,21,3,89,2022
EMI,BO,F 42,Ingegneria civile                                           ,1,0,0,0,1,2022
EMI,BO,F 43,Lavori di costruzione specializzati                         ,27,2,99,1,129,2022
EMI,BO,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,126,13,155,1,295,2022
EMI,BO,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,11,0,10,0,21,2022
EMI,BO,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,68,10,84,1,163,2022
EMI,BO,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,47,3,61,0,111,2022
EMI,BO,H   ,Trasporto e magazzinaggio                                   ,7,1,19,0,27,2022
EMI,BO,H 49,Trasporto terrestre e mediante condotte                     ,3,1,18,0,22,2022
EMI,BO,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2022
EMI,BO,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
EMI,BO,H 52,Magazzinaggio e attività di supporto ai trasporti           ,3,0,1,0,4,2022
EMI,BO,H 53,Servizi postali e attività di corriere                      ,1,0,0,0,1,2022
EMI,BO,I   ,Attività dei servizi alloggio e ristorazione                ,60,14,35,0,109,2022
EMI,BO,I 55,Alloggio                                                    ,5,0,1,0,6,2022
EMI,BO,I 56,Attività dei servizi di ristorazione                        ,55,14,34,0,103,2022
EMI,BO,J   ,Servizi di informazione e comunicazione                     ,26,1,3,0,30,2022
EMI,BO,J 58,Attività editoriali                                         ,3,0,0,0,3,2022
EMI,BO,J 59,"Attività di produzione cinematografica, di video e di pro...",3,0,1,0,4,2022
EMI,BO,J 60,Attività di programmazione e trasmissione                   ,0,0,0,0,0,2022
EMI,BO,J 61,Telecomunicazioni                                           ,2,1,1,0,4,2022
EMI,BO,J 62,"Produzione di software, consulenza informatica e attività...",12,0,0,0,12,2022
EMI,BO,J 63,Attività dei servizi d'informazione e altri servizi infor...,6,0,1,0,7,2022
EMI,BO,K   ,Attività finanziarie e assicurative                         ,8,3,2,0,13,2022
EMI,BO,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,2,2,0,0,4,2022
EMI,BO,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
EMI,BO,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,6,1,2,0,9,2022
EMI,BO,L   ,Attivita' immobiliari                                       ,66,5,4,2,77,2022
EMI,BO,L 68,Attivita' immobiliari                                       ,66,5,4,2,77,2022
EMI,BO,M   ,"Attività professionali, scientifiche e tecniche             ",65,1,11,2,79,2022
EMI,BO,M 69,Attività legali e contabilità                               ,5,0,0,0,5,2022
EMI,BO,M 70,Attività di direzione aziendale e di consulenza gestional...,31,0,0,1,32,2022
EMI,BO,M 71,Attività degli studi di architettura e d'ingegneria; coll...,7,0,1,1,9,2022
EMI,BO,M 72,Ricerca scientifica e sviluppo                              ,2,0,0,0,2,2022
EMI,BO,M 73,Pubblicità e ricerche di mercato                            ,12,0,6,0,18,2022
EMI,BO,M 74,"Altre attività professionali, scientifiche e tecniche       ",8,1,4,0,13,2022
EMI,BO,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
EMI,BO,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",36,2,23,3,64,2022
EMI,BO,N 77,Attività di noleggio e leasing operativo                    ,5,0,0,0,5,2022
EMI,BO,N 78,"Attività di ricerca, selezione, fornitura di personale      ",2,0,0,0,2,2022
EMI,BO,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",2,0,0,0,2,2022
EMI,BO,N 80,Servizi di vigilanza e investigazione                       ,0,0,0,0,0,2022
EMI,BO,N 81,Attività di servizi per edifici e paesaggio                 ,15,2,16,1,34,2022
EMI,BO,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,12,0,7,2,21,2022
EMI,BO,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
EMI,BO,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
EMI,BO,P   ,Istruzione                                                  ,4,1,0,0,5,2022
EMI,BO,P 85,Istruzione                                                  ,4,1,0,0,5,2022
EMI,BO,Q   ,Sanita' e assistenza sociale                                ,5,0,0,0,5,2022
EMI,BO,Q 86,Assistenza sanitaria                                        ,1,0,0,0,1,2022
EMI,BO,Q 87,Servizi di assistenza sociale residenziale                  ,3,0,0,0,3,2022
EMI,BO,Q 88,Assistenza sociale non residenziale                         ,1,0,0,0,1,2022
EMI,BO,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",17,1,2,2,22,2022
EMI,BO,R 90,"Attività creative, artistiche e di intrattenimento          ",3,0,1,0,4,2022
EMI,BO,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2022
EMI,BO,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",2,0,0,0,2,2022
EMI,BO,R 93,"Attività sportive, di intrattenimento e di divertimento     ",12,1,1,2,16,2022
EMI,BO,S   ,Altre attività di servizi                                   ,11,3,8,0,22,2022
EMI,BO,S 94,Attività di organizzazioni associative                      ,0,0,0,0,0,2022
EMI,BO,S 95,Riparazione di computer e di beni per uso personale e per...,0,0,5,0,5,2022
EMI,BO,S 96,Altre attività di servizi per la persona                    ,11,3,3,0,17,2022
EMI,BO,T   ,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
EMI,BO,T 97,Attività di famiglie e convivenze come datori di lavoro p...,0,0,0,0,0,2022
EMI,BO,T 98,Produzione di beni e servizi indifferenziati per uso prop...,0,0,0,0,0,2022
EMI,BO,U   ,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
EMI,BO,U 99,Organizzazioni ed organismi extraterritoriali               ,0,0,0,0,0,2022
EMI,BO,XX  ,Imprese non classificate                                    ,100,4,115,0,219,2022
EMI,BO,TOT ,TOTALE                                                      ,705,69,541,14,1329,2022
EMI,FE,A   ,"Agricoltura, silvicoltura pesca                             ",5,12,81,1,99,2022
EMI,FE,A 01,"Coltivazioni agricole e produzione di prodotti animali, c...",5,10,77,1,93,2022
EMI,FE,A 02,Silvicoltura ed utilizzo di aree forestali                  ,0,0,1,0,1,2022
EMI,FE,A 03,Pesca e acquacoltura                                        ,0,2,3,0,5,2022
EMI,FE,B   ,Estrazione di minerali da cave e miniere                    ,1,0,0,0,1,2022
EMI,FE,B 05,Estrazione di carbone (esclusa torba)                       ,0,0,0,0,0,2022
EMI,FE,B 06,Estraz.di petrolio greggio e di gas naturale                ,0,0,0,0,0,2022
EMI,FE,B 07,Estrazione di minerali metalliferi                          ,0,0,0,0,0,2022
EMI,FE,B 08,Altre attività di estrazione di minerali da cave e miniere  ,1,0,0,0,1,2022
EMI,FE,B 09,Attività dei servizi di supporto all'estrazione             ,0,0,0,0,0,2022
EMI,FE,C   ,Attività manifatturiere                                     ,95,33,78,0,206,2022
EMI,FE,C 10,Industrie alimentari                                        ,6,5,4,0,15,2022
EMI,FE,C 11,Industria delle bevande                                     ,1,0,0,0,1,2022
EMI,FE,C 12,Industria del tabacco                                       ,0,0,0,0,0,2022
EMI,FE,C 13,Industrie tessili                                           ,1,3,0,0,4,2022
EMI,FE,C 14,Confezione di articoli di abbigliamento; confezione di ar...,13,3,24,0,40,2022
EMI,FE,C 15,Fabbricazione di articoli in pelle e simili                 ,6,1,1,0,8,2022
EMI,FE,C 16,Industria del legno e dei prodotti in legno e sughero (es...,2,1,2,0,5,2022
EMI,FE,C 17,Fabbricazione di carta e di prodotti di carta               ,1,0,1,0,2,2022
EMI,FE,C 18,Stampa e riproduzione di supporti registrati                ,2,0,0,0,2,2022
EMI,FE,C 19,Fabbricazione di coke e prodotti derivanti dalla raffinaz...,0,0,0,0,0,2022
EMI,FE,C 20,Fabbricazione di prodotti chimici                           ,3,1,0,0,4,2022
EMI,FE,C 21,Fabbricazione di prodotti farmaceutici di base e di prepa...,0,0,0,0,0,2022
EMI,FE,C 22,Fabbricazione di articoli in gomma e materie plastiche      ,3,1,1,0,5,2022
EMI,FE,C 23,Fabbricazione di altri prodotti della lavorazione di miner..,5,0,0,0,5,2022
EMI,FE,C 24,Metallurgia                                                 ,1,0,1,0,2,2022
EMI,FE,C 25,Fabbricazione di prodotti in metallo (esclusi macchinari ...,19,9,29,0,57,2022
EMI,FE,C 26,Fabbricazione di computer e prodotti di elettronica e ott...,2,1,4,0,7,2022
EMI,FE,C 27,Fabbricazione di apparecchiature elettriche ed apparecchi...,7,1,2,0,10,2022
EMI,FE,C 28,Fabbricazione di macchinari ed apparecchiature nca          ,12,3,3,0,18,2022
EMI,FE,C 29,"Fabbricazione di autoveicoli, rimorchi e semirimorchi       ",1,0,0,0,1,2022
EMI,FE,C 30,Fabbricazione di altri mezzi di trasporto                   ,1,0,0,0,1,2022
EMI,FE,C 31,Fabbricazione di mobili                                     ,4,1,1,0,6,2022
EMI,FE,C 32,Altre industrie manifatturiere                              ,2,1,2,0,5,2022
EMI,FE,C 33,"Riparazione, manutenzione ed installazione di macchine ed...",3,2,3,0,8,2022
EMI,FE,D   ,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
EMI,FE,D 35,"Fornitura di energia elettrica, gas, vapore e aria condiz...",0,0,0,0,0,2022
EMI,FE,E   ,"Fornitura di acqua; reti fognarie, attività di gestione d...",2,0,2,0,4,2022
EMI,FE,E 36,"Raccolta, trattamento e fornitura di acqua                  ",0,0,1,0,1,2022
EMI,FE,E 37,Gestione delle reti fognarie                                ,1,0,0,0,1,2022
EMI,FE,E 38,"Attività di raccolta, trattamento e smaltimento dei rifiu...",1,0,1,0,2,2022
EMI,FE,E 39,Attività di risanamento e altri servizi di gestione dei r...,0,0,0,0,0,2022
EMI,FE,F   ,Costruzioni                                                 ,72,37,273,4,386,2022
EMI,FE,F 41,Costruzione di edifici                                      ,48,13,22,1,84,2022
EMI,FE,F 42,Ingegneria civile                                           ,3,0,2,0,5,2022
EMI,FE,F 43,Lavori di costruzione specializzati                         ,21,24,249,3,297,2022
EMI,FE,G   ,Commercio all'ingrosso e al dettaglio; riparazione di aut...,101,74,226,2,403,2022
EMI,FE,G 45,Commercio all'ingrosso e al dettaglio e riparazione di au...,21,7,29,0,57,2022
EMI,FE,G 46,Commercio all'ingrosso (escluso quello di autoveicoli e d...,46,20,47,1,114,2022
EMI,FE,G 47,Commercio al dettaglio (escluso quello di autoveicoli e d...,34,47,150,1,232,2022
EMI,FE,H   ,Trasporto e magazzinaggio                                   ,4,9,35,0,48,2022
EMI,FE,H 49,Trasporto terrestre e mediante condotte                     ,2,7,34,0,43,2022
EMI,FE,H 50,Trasporto marittimo e per vie d'acqua                       ,0,0,0,0,0,2022
EMI,FE,H 51,Trasporto aereo                                             ,0,0,0,0,0,2022
EMI,FE,H 52,Magazzinaggio e attività di supporto ai trasporti           ,1,1,1,0,3,2022
EMI,FE,H 53,Servizi postali e attività di corriere                      ,1,1,0,0,2,2022
EMI,FE,I   ,Attività dei servizi alloggio e ristorazione                ,27,75,62,1,165,2022
EMI,FE,I 55,Alloggio                                                    ,0,2,6,0,8,2022
EMI,FE,I 56,Attività dei servizi di ristorazione                        ,27,73,56,1,157,2022
EMI,FE,J   ,Servizi di informazione e comunicazione                     ,10,5,11,1,27,2022
EMI,FE,J 58,Attività editoriali                                         ,1,1,3,0,5,2022
EMI,FE,J 59,"Attività di produzione cinematografica, di video e di pro...",0,0,0,1,1,2022
EMI,FE,J 60,Attività di programmazione e trasmissione                   ,1,0,1,0,2,2022
EMI,FE,J 61,Telecomunicazioni                                           ,2,0,4,0,6,2022
EMI,FE,J 62,"Produzione di software, consulenza informatica e attività...",2,1,1,0,4,2022
EMI,FE,J 63,Attività dei servizi d'informazione e altri servizi infor...,4,3,2,0,9,2022
EMI,FE,K   ,Attività finanziarie e assicurative                         ,0,1,7,0,8,2022
EMI,FE,K 64,Attività di servizi finanziari (escluse le assicurazioni ...,0,0,0,0,0,2022
EMI,FE,K 65,"Assicurazioni, riassicurazioni e fondi pensione (escluse ...",0,0,0,0,0,2022
EMI,FE,K 66,Attività ausiliarie dei servizi finanziari e delle attivi...,0,1,7,0,8,2022
EMI,FE,L   ,Attivita' immobiliari                                       ,45,15,6,0,66,2022
EMI,FE,L 68,Attivita' immobiliari                                       ,45,15,6,0,66,2022
EMI,FE,M   ,"Attività professionali, scientifiche e tecniche             ",15,6,10,4,35,2022
EMI,FE,M 69,Attività legali e contabilità                               ,2,0,0,0,2,2022
EMI,FE,M 70,Attività di direzione aziendale e di consulenza gestional...,4,1,1,2,8,2022
EMI,FE,M 71,Attività degli studi di architettura e d'ingegneria; coll...,3,0,3,0,6,2022
EMI,FE,M 72,Ricerca scientifica e sviluppo                              ,0,0,2,1,3,2022
EMI,FE,M 73,Pubblicità e ricerche di mercato                            ,4,3,1,1,9,2022
EMI,FE,M 74,"Altre attività professionali, scientifiche e tecniche       ",2,2,3,0,7,2022
EMI,FE,M 75,Servizi veterinari                                          ,0,0,0,0,0,2022
EMI,FE,N   ,"Noleggio, agenzie di viaggio, servizi di supporto alle im...",12,3,25,8,48,2022
EMI,FE,N 77,Attività di noleggio e leasing operativo                    ,4,3,0,0,7,2022
EMI,FE,N 78,"Attività di ricerca, selezione, fornitura di personale      ",0,0,0,0,0,2022
EMI,FE,N 79,"Attività dei servizi delle agenzie di viaggio, dei tour o...",2,0,0,1,3,2022
EMI,FE,N 80,Servizi di vigilanza e investigazione                       ,0,0,1,0,1,2022
EMI,FE,N 81,Attività di servizi per edifici e paesaggio                 ,2,0,9,0,11,2022
EMI,FE,N 82,Attività di supporto per le funzioni d'ufficio e altri se...,4,0,15,7,26,2022
EMI,FE,O   ,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
EMI,FE,O 84,Amministrazione pubblica e difesa; assicurazione sociale ...,0,0,0,0,0,2022
EMI,FE,P   ,Istruzione                                                  ,1,0,1,4,6,2022
EMI,FE,P 85,Istruzione                                                  ,1,0,1,4,6,2022
EMI,FE,Q   ,Sanita' e assistenza sociale                                ,1,0,3,4,8,2022
EMI,FE,Q 86,Assistenza sanitaria                                        ,0,0,0,1,1,2022
EMI,FE,Q 87,Servizi di assistenza sociale residenziale                  ,1,0,3,0,4,2022
EMI,FE,Q 88,Assistenza sociale non residenziale                         ,0,0,0,3,3,2022
EMI,FE,R   ,"Attività artistiche, sportive, di intrattenimento e diver...",7,6,5,19,37,2022
EMI,FE,R 90,"Attività creative, artistiche e di intrattenimento          ",0,0,0,2,2,2022
EMI,FE,R 91,"Attività di biblioteche, archivi, musei ed altre attività...",0,0,0,0,0,2022
EMI,FE,R 92,"Attività riguardanti le lotterie, le scommesse, le case d...",0,0,0,0,0,2022
EMI,FE,R 93,"Attività sportive, di intrattenimento e di divertimento     ",7,6,5,17,35,2022
EMI,FE,S   ,Altre attività di servizi                                   ,3,6,13,5,27,2022
