Anno,Trimestre,Settore,Divisione,Regione,Provincia,Forma giuridica,Tipo ricerca,Registrate,Attive,Iscrizioni,Cessazioni non d ufficio,Saldo
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,8,6,0,0,0
2024,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,9,2,0,1,-1
2024,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,41,31,0,0,0
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,170,153,5,3,2
2024,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,4,4,0,0,0
2024,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,116,116,12,10,2
2024,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,23,23,0,1,-1
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,253,246,13,13,0
2024,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,72,66,0,2,-2
2024,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,37,37,1,4,-3
2024,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,16,15,0,0,0
2024,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,4,2,0,0,0
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,217,190,4,1,3
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,NUORO,ALTRE FORME,Totale imprese,24,23,0,1,-1
2024,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,78,72,2,1,1
2024,0,C Attività manifatturiere,C 26 Fabbricazione di computer e prodotti di elettronica e ott...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2024,0,C Attività manifatturiere,C 28 Fabbricazione di macchinari ed apparecchiature nca,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,8,8,0,0,0
2024,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,8,6,0,0,0
2024,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,2,2,0,0,0
2024,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,9,7,0,0,0
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,82,75,0,2,-2
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,45,43,0,3,-3
2024,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,31,24,0,0,0
2024,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,4,4,0,0,0
2024,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,98,65,0,5,-5
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2024,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,63,48,0,2,-2
2024,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,39,25,0,1,-1
2024,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,7188,7184,181,282,-101
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,18,12,2,0,2
2024,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,9,9,0,2,-2
2024,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,0,0
2024,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,100,97,8,6,2
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,8,7,0,0,0
2024,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,20,4,0,1,-1
2024,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,61,1,7,1,6
2024,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,4,4,0,0,0
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,62,61,6,8,-2
2024,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,20,17,0,0,0
2024,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,23,18,0,1,-1
2024,0,P Istruzione,P 85 Istruzione,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,8,7,0,0,0
2024,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,0,0
2024,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,9,8,0,0,0
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,58,47,0,1,-1
2024,0,"A Agricoltura, silvicoltura pesca",A 03 Pesca e acquacoltura,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,128,121,0,0,0
2024,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,7,7,0,0,0
2024,0,C Attività manifatturiere,C 19 Fabbricazione di coke e prodotti derivanti dalla raffinaz...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2024,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,3,2,0,0,0
2024,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,288,283,37,12,25
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,18,18,2,0,2
2024,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,5,4,0,0,0
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,84,83,6,8,-2
2024,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,39,34,0,2,-2
2024,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,11,8,0,0,0
2024,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,6,6,0,0,0
2024,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 36 Raccolta, trattamento e fornitura di acqua",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,5,3,1,0,1
2024,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,19,15,0,1,-1
2024,0,"M Attività professionali, scientifiche e tecniche",M 75 Servizi veterinari,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,8,7,0,2,-2
2024,0,C Attività manifatturiere,C 31 Fabbricazione di mobili,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,5,3,0,0,0
2024,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,4,3,0,0,0
2024,0,"A Agricoltura, silvicoltura pesca",A 03 Pesca e acquacoltura,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,41,41,0,0,0
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,13,12,0,0,0
2024,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,12,9,0,1,-1
2024,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,11,8,0,0,0
2024,0,"M Attività professionali, scientifiche e tecniche",M 75 Servizi veterinari,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2024,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,79,66,0,3,-3
2024,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,123,94,0,3,-3
2024,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,5,5,0,0,0
2024,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,108,106,8,5,3
2024,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,8,7,0,1,-1
2024,0,C Attività manifatturiere,C 26 Fabbricazione di computer e prodotti di elettronica e ott...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2024,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,2,1,0,0,0
2024,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,18,18,2,0,2
2024,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,0,0
2024,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,232,224,7,10,-3
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,9,8,0,0,0
2024,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,19,19,2,1,1
2024,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2024,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,56,44,0,6,-6
2024,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,13,10,0,0,0
2024,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,1433,1394,27,22,5
2024,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,6,4,0,0,0
2024,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,11,11,1,1,0
2024,0,C Attività manifatturiere,C 15 Fabbricazione di articoli in pelle e simili,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,14,14,0,1,-1
2024,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,16,15,1,0,1
2024,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 36 Raccolta, trattamento e fornitura di acqua",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,2,2,0,0,0
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 79 Attività dei servizi delle agenzie di viaggio, dei tour o...",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,81,77,11,2,9
2024,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,11,8,0,0,0
2024,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,18,14,0,0,0
2024,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,6,6,0,0,0
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,5,4,0,0,0
2024,0,P Istruzione,P 85 Istruzione,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,16,14,0,0,0
2024,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,9,7,0,0,0
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,7,2,0,0,0
2024,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,36,35,6,3,3
2024,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,68,65,4,3,1
2024,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,167,130,0,6,-6
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,13,9,1,1,0
2024,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2024,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2024,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,406,282,2,14,-12
2024,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,1,-1
2024,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,30,29,1,1,0
2024,0,C Attività manifatturiere,C 28 Fabbricazione di macchinari ed apparecchiature nca,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,36,36,0,2,-2
2024,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,308,3,37,10,27
2024,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,15,15,0,2,-2
2024,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,31,26,0,0,0
2024,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,0,0,0,0,0
2024,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,4,4,0,0,0
2024,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,5,4,0,1,-1
2024,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2024,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,10,10,0,0,0
2024,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,6,4,0,0,0
2024,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,9,9,0,1,-1
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,16,11,0,1,-1
2024,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,4,4,0,0,0
2024,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,7,7,0,0,0
2024,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,27,24,2,0,2
2024,0,K Attività finanziarie e assicurative,"K 65 Assicurazioni, riassicurazioni e fondi pensione (escluse ...",SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,2,2,0,0,0
2024,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,636,496,7,7,0
2024,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,5,4,0,0,0
2024,0,B Estrazione di minerali da cave e miniere,B 05 Estrazione di carbone (esclusa torba),SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2024,0,C Attività manifatturiere,C 26 Fabbricazione di computer e prodotti di elettronica e ott...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,26,25,0,2,-2
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,45,40,3,1,2
2024,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,3,2,0,0,0
2024,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,30,27,0,0,0
2024,0,C Attività manifatturiere,"C 33 Riparazione, manutenzione ed installazione di macchine ed...",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,15,12,1,1,0
2024,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,1,-1
2024,0,C Attività manifatturiere,C 17 Fabbricazione di carta e di prodotti di carta,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,0,0
2024,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,10,9,0,0,0
2024,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,15,9,0,0,0
2024,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,13,13,1,0,1
2024,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,214,185,5,3,2
2024,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,195,193,15,17,-2
2024,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,180,152,2,2,0
2024,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,94,83,1,3,-2
2024,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,3,2,0,0,0
2024,0,C Attività manifatturiere,C 24 Metallurgia,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,0,0,0,1,-1
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,33,25,0,1,-1
2024,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 79 Attività dei servizi delle agenzie di viaggio, dei tour o...",SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,28,24,0,0,0
2024,0,C Attività manifatturiere,C 31 Fabbricazione di mobili,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,43,42,2,2,0
2024,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,279,278,9,14,-5
2024,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2024,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,260,229,6,4,2
2024,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2024,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,1758,1740,72,23,49
2024,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,281,269,3,13,-10
2024,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,144,119,3,1,2
2024,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,1614,1568,119,105,14
2024,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,32,32,4,0,4
2024,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,935,808,20,11,9
2024,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,241,192,1,2,-1
2024,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2024,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,13,9,0,0,0
