Anno,Trimestre,Settore,Divisione,Regione,Provincia,Forma giuridica,Tipo ricerca,Registrate,Attive,Iscrizioni,Cessazioni non d ufficio,Saldo
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,138,106,0,1,-1
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,48,40,0,0,0
2023,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,2,1,0,0,0
2023,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 47 Commercio al dettaglio (escluso quello di autoveicoli e d...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,7535,7428,288,477,-189
2023,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,146,109,0,0,0
2023,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,147,147,20,7,13
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2023,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,187,160,3,3,0
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,68,55,1,1,0
2023,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,326,284,2,4,-2
2023,0,"M Attività professionali, scientifiche e tecniche",M 75 Servizi veterinari,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2023,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,19,18,0,0,0
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,NUORO,ALTRE FORME,Totale imprese,25,24,0,1,-1
2023,0,"M Attività professionali, scientifiche e tecniche",M 75 Servizi veterinari,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,3,3,0,2,-2
2023,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,7,4,0,0,0
2023,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,10,10,1,3,-2
2023,0,"A Agricoltura, silvicoltura pesca",A 03 Pesca e acquacoltura,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,56,45,0,0,0
2023,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,8,3,0,0,0
2023,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,17,16,0,0,0
2023,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,1,1,0,0,0
2023,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,12,11,0,1,-1
2023,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,5,4,0,0,0
2023,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,2,2,0,0,0
2023,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,3,1,0,0,0
2023,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,952,2,180,20,160
2023,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 47 Commercio al dettaglio (escluso quello di autoveicoli e d...,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,2920,2861,65,147,-82
2023,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,9,8,0,0,0
2023,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,1,0,0,0,0
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 79 Attività dei servizi delle agenzie di viaggio, dei tour o...",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,87,87,10,8,2
2023,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,18,17,0,1,-1
2023,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,39,31,1,0,1
2023,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,12,11,1,1,0
2023,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,4,4,0,0,0
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,30,22,1,0,1
2023,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,5,5,0,0,0
2023,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,552,538,7,30,-23
2023,0,C Attività manifatturiere,C 15 Fabbricazione di articoli in pelle e simili,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,4,3,0,0,0
2023,0,P Istruzione,P 85 Istruzione,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,70,70,9,5,4
2023,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,4,3,0,1,-1
2023,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,1,1,0,0,0
2023,0,P Istruzione,P 85 Istruzione,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,97,95,6,6,0
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2023,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,44,32,1,1,0
2023,0,C Attività manifatturiere,C 28 Fabbricazione di macchinari ed apparecchiature nca,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,21,15,0,2,-2
2023,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,5,3,0,0,0
2023,0,C Attività manifatturiere,C 19 Fabbricazione di coke e prodotti derivanti dalla raffinaz...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2023,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,91,79,0,8,-8
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,306,252,5,9,-4
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,8,8,0,2,-2
2023,0,"A Agricoltura, silvicoltura pesca",A 03 Pesca e acquacoltura,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,21,20,0,0,0
2023,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,19,19,1,0,1
2023,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,8,8,0,0,0
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,18,15,0,1,-1
2023,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,158,144,2,0,2
2023,0,J Servizi di informazione e comunicazione,J 61 Telecomunicazioni,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,19,15,0,0,0
2023,0,C Attività manifatturiere,C 28 Fabbricazione di macchinari ed apparecchiature nca,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,11,10,0,0,0
2023,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 46 Commercio all'ingrosso (escluso quello di autoveicoli e d...,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,191,149,1,1,0
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,13,9,0,0,0
2023,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,11,8,0,0,0
2023,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,5,5,0,0,0
2023,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,1,1,0,0,0
2023,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2023,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,9,7,0,0,0
2023,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,35,30,0,1,-1
2023,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,25,22,0,1,-1
2023,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,50,50,6,3,3
2023,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,158,109,1,3,-2
2023,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,15,15,0,0,0
2023,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,9,7,0,0,0
2023,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,2394,1984,19,42,-23
2023,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,36,26,0,0,0
2023,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 46 Commercio all'ingrosso (escluso quello di autoveicoli e d...,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,482,471,31,34,-3
2023,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,7,7,1,0,1
2023,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,8,7,0,0,0
2023,0,"A Agricoltura, silvicoltura pesca",A 03 Pesca e acquacoltura,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,4,3,0,0,0
2023,0,K Attività finanziarie e assicurative,"K 65 Assicurazioni, riassicurazioni e fondi pensione (escluse ...",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,0,0,0,0
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,8,8,0,0,0
2023,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,27,20,0,0,0
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,24,21,1,0,1
2023,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,32,26,0,0,0
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 78 Attività di ricerca, selezione, fornitura di personale",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,5,3,0,0,0
2023,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,14,12,0,0,0
2023,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,111,98,1,1,0
2023,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,174,137,0,2,-2
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,237,233,17,5,12
2023,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,8,6,0,0,0
2023,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,109,2,33,4,29
2023,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,5,5,0,0,0
2023,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,54,38,0,1,-1
2023,0,"A Agricoltura, silvicoltura pesca",A 03 Pesca e acquacoltura,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,26,26,1,1,0
2023,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,49,41,0,3,-3
2023,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 36 Raccolta, trattamento e fornitura di acqua",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2023,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,40,26,0,3,-3
2023,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,79,62,0,1,-1
2023,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,135,116,1,2,-1
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,37,33,0,0,0
2023,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,15,9,0,0,0
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,306,265,0,4,-4
2023,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,27,21,0,0,0
2023,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,0,0
2023,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,0,0,0,0
2023,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,84,84,10,7,3
2023,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2023,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,23,18,0,0,0
2023,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,157,2,9,0,9
2023,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,29,25,0,0,0
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,210,185,0,5,-5
2023,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,55,45,1,0,1
2023,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,15,14,0,0,0
2023,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,0,0,0,0
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,1605,1203,22,16,6
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,68,48,0,2,-2
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,61,47,0,0,0
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,7,5,0,0,0
2023,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,287,253,4,11,-7
2023,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,13,10,0,1,-1
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,45,30,0,0,0
2023,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,3,3,1,0,1
2023,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,179,142,1,4,-3
2023,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,44,40,2,0,2
2023,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,1,1,0,0,0
2023,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,331,330,9,17,-8
2023,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,4,2,0,0,0
2023,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,2,2,0,0,0
2023,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,241,238,8,12,-4
2023,0,K Attività finanziarie e assicurative,"K 65 Assicurazioni, riassicurazioni e fondi pensione (escluse ...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,0,0
2023,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,113,113,10,10,0
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,9,9,0,0,0
2023,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,18,14,1,0,1
2023,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,9,9,1,0,1
2023,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,0,0
2023,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,296,288,2,9,-7
2023,0,C Attività manifatturiere,"C 33 Riparazione, manutenzione ed installazione di macchine ed...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,28,21,1,0,1
2023,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,75,69,0,1,-1
2023,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,16,14,0,0,0
2023,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,8,6,0,0,0
2023,0,F Costruzioni,F 41 Costruzione di edifici,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,1617,1573,112,88,24
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,1873,1788,80,129,-49
2023,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,7,4,0,0,0
2023,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,18,16,1,0,1
2023,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,32,28,0,0,0
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,57,57,5,2,3
2023,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,964,3,126,46,80
2023,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,7291,7283,193,282,-89
2023,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,72,56,0,1,-1
2023,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,62,41,0,0,0
2023,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,7,5,0,0,0
2023,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2023,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2023,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,101,99,1,4,-3
2023,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,26,24,0,0,0
2023,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,4,4,0,0,0
2023,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,1299,1290,74,57,17
