Anno,Trimestre,Settore,Divisione,Regione,Provincia,Forma giuridica,Tipo ricerca,Registrate,Attive,Iscrizioni,Cessazioni non d ufficio,Saldo
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,549,546,34,24,10
2020,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,37,37,4,1,3
2020,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,1,1,0,0,0
2020,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,38,32,0,1,-1
2020,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,2,1,0,0,0
2020,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,52,48,0,3,-3
2020,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,4,3,0,0,0
2020,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,21,18,0,3,-3
2020,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,8,8,1,1,0
2020,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,4,4,0,0,0
2020,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,11,8,0,1,-1
2020,0,P Istruzione,P 85 Istruzione,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,46,37,1,3,-2
2020,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,177,144,2,3,-1
2020,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,47,41,0,1,-1
2020,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,853,848,62,52,10
2020,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,18,13,0,0,0
2020,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 47 Commercio al dettaglio (escluso quello di autoveicoli e d...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,94,65,0,1,-1
2020,0,"M Attività professionali, scientifiche e tecniche",M 70 Attività di direzione aziendale e di consulenza gestional...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,24,21,1,1,0
2020,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,2,2,0,0,0
2020,0,C Attività manifatturiere,C 26 Fabbricazione di computer e prodotti di elettronica e ott...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,8,5,0,0,0
2020,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,1,-1
2020,0,"A Agricoltura, silvicoltura pesca",A 02 Silvicoltura ed utilizzo di aree forestali,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,24,24,0,1,-1
2020,0,C Attività manifatturiere,C 17 Fabbricazione di carta e di prodotti di carta,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,10,6,1,1,0
2020,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,23,11,0,1,-1
2020,0,C Attività manifatturiere,C 21 Fabbricazione di prodotti farmaceutici di base e di prepa...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2020,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,100,89,1,4,-3
2020,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,81,79,7,4,3
2020,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,5,5,0,0,0
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,30,24,0,0,0
2020,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,2,1,0,0,0
2020,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,2,2,0,0,0
2020,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,55,40,0,0,0
2020,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,28,16,0,0,0
2020,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,167,2,19,3,16
2020,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,18,18,0,0,0
2020,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,4,3,0,1,-1
2020,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,1,1,0,0,0
2020,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,1065,10,526,72,454
2020,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2020,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,56,43,0,3,-3
2020,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 47 Commercio al dettaglio (escluso quello di autoveicoli e d...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,1338,1012,19,25,-6
2020,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,69,64,0,2,-2
2020,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,3,2,0,0,0
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,15,12,0,1,-1
2020,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 47 Commercio al dettaglio (escluso quello di autoveicoli e d...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,1378,1005,4,40,-36
2020,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,240,209,1,1,0
2020,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,8,5,1,0,1
2020,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,8,6,0,0,0
2020,0,"A Agricoltura, silvicoltura pesca",A 02 Silvicoltura ed utilizzo di aree forestali,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,44,44,1,3,-2
2020,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,17,15,0,0,0
2020,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,0,0,0,0
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,57,40,0,5,-5
2020,0,"A Agricoltura, silvicoltura pesca",A 02 Silvicoltura ed utilizzo di aree forestali,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,14,13,0,0,0
2020,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,183,131,0,2,-2
2020,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,20,20,4,1,3
2020,0,T Attività di famiglie e convivenze come datori di lavoro p...,T 97 Attività di famiglie e convivenze come datori di lavoro p...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,0,0,0,0
2020,0,C Attività manifatturiere,C 28 Fabbricazione di macchinari ed apparecchiature nca,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,65,44,0,4,-4
2020,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,398,343,3,5,-2
2020,0,C Attività manifatturiere,C 26 Fabbricazione di computer e prodotti di elettronica e ott...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,50,38,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 69 Attività legali e contabilità,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,14,13,0,2,-2
2020,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,5,3,0,0,0
2020,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,2,1,0,0,0
2020,0,C Attività manifatturiere,C 19 Fabbricazione di coke e prodotti derivanti dalla raffinaz...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,6,3,0,0,0
2020,0,K Attività finanziarie e assicurative,"K 65 Assicurazioni, riassicurazioni e fondi pensione (escluse ...",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,1,0,0,0,0
2020,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,1319,1272,46,86,-40
2020,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,NUORO,ALTRE FORME,Totale imprese,1,1,0,0,0
2020,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,383,297,1,12,-11
2020,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,25,21,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,20,20,3,1,2
2020,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,496,0,63,5,58
2020,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,115,91,2,1,1
2020,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,180,155,0,2,-2
2020,0,C Attività manifatturiere,"C 33 Riparazione, manutenzione ed installazione di macchine ed...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,13,9,0,0,0
2020,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,12,11,0,0,0
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 78 Attività di ricerca, selezione, fornitura di personale",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2020,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,8,5,0,0,0
2020,0,"D Fornitura di energia elettrica, gas, vapore e aria condiz...","D 35 Fornitura di energia elettrica, gas, vapore e aria condiz...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,27,24,0,1,-1
2020,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,2195,6,508,39,469
2020,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,14,11,0,0,0
2020,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,6,4,0,0,0
2020,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,45,29,0,1,-1
2020,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,8,7,0,0,0
2020,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,141,141,7,13,-6
2020,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,27,21,0,3,-3
2020,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,37,31,0,2,-2
2020,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,4,4,0,0,0
2020,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,352,4,78,5,73
2020,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,163,111,0,3,-3
2020,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,72,62,0,0,0
2020,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,11,8,0,0,0
2020,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,24,18,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,248,248,15,19,-4
2020,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2020,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,3,2,0,0,0
2020,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2020,0,Q Sanità e assistenza sociale,Q 86 Assistenza sanitaria,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,23,21,0,1,-1
2020,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2020,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,8,7,0,0,0
2020,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,616,459,2,18,-16
2020,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,17,12,0,0,0
2020,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,3,3,0,0,0
2020,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,14,11,0,0,0
2020,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,112,2,13,2,11
2020,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,0,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,16,16,7,1,6
2020,0,C Attività manifatturiere,C 15 Fabbricazione di articoli in pelle e simili,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,4,3,0,0,0
2020,0,"A Agricoltura, silvicoltura pesca",A 02 Silvicoltura ed utilizzo di aree forestali,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,19,12,0,0,0
2020,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,0,0
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,2,2,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,44,22,0,3,-3
2020,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,28,24,0,1,-1
2020,0,C Attività manifatturiere,C 31 Fabbricazione di mobili,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,16,11,0,1,-1
2020,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,4,4,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 75 Servizi veterinari,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,9,8,1,0,1
2020,0,"M Attività professionali, scientifiche e tecniche",M 70 Attività di direzione aziendale e di consulenza gestional...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,6,6,0,1,-1
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,22,19,1,0,1
2020,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,7,5,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,50,45,0,2,-2
2020,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,128,112,2,3,-1
2020,0,"M Attività professionali, scientifiche e tecniche",M 72 Ricerca scientifica e sviluppo,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2020,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2020,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,0,0,0,0,0
2020,0,K Attività finanziarie e assicurative,"K 65 Assicurazioni, riassicurazioni e fondi pensione (escluse ...",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,1,-1
2020,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,23,21,0,0,0
2020,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,463,451,8,18,-10
2020,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,35,30,0,0,0
2020,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,348,348,31,25,6
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 79 Attività dei servizi delle agenzie di viaggio, dei tour o...",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,11,9,0,0,0
2020,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,1,0,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 70 Attività di direzione aziendale e di consulenza gestional...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,131,117,7,1,6
2020,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,3,3,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 69 Attività legali e contabilità,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,16,16,4,1,3
2020,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,2,2,0,0,0
2020,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,11,11,1,0,1
2020,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,27,15,0,0,0
2020,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,6,5,0,0,0
2020,0,H Trasporto e magazzinaggio,H 52 Magazzinaggio e attività di supporto ai trasporti,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,16,14,0,0,0
2020,0,C Attività manifatturiere,C 17 Fabbricazione di carta e di prodotti di carta,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,0,0,1,1,0
2020,0,J Servizi di informazione e comunicazione,J 58 Attività editoriali,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,5,5,0,0,0
2020,0,"M Attività professionali, scientifiche e tecniche",M 70 Attività di direzione aziendale e di consulenza gestional...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,53,45,0,2,-2
2020,0,K Attività finanziarie e assicurative,"K 65 Assicurazioni, riassicurazioni e fondi pensione (escluse ...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,0,0
2020,0,J Servizi di informazione e comunicazione,J 60 Attività di programmazione e trasmissione,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2020,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,41,30,0,1,-1
2020,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,273,269,26,22,4
2020,0,C Attività manifatturiere,C 28 Fabbricazione di macchinari ed apparecchiature nca,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,28,24,0,0,0
2020,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,11,9,0,1,-1
2020,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,137,104,2,6,-4
2020,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,49,48,4,5,-1
2020,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,159,154,4,11,-7
2020,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,24,20,0,0,0
2020,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,22,22,1,1,0
2020,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,97,82,4,2,2
