Anno,Trimestre,Settore,Divisione,Regione,Provincia,Forma giuridica,Tipo ricerca,Registrate,Attive,Iscrizioni,Cessazioni non d ufficio,Saldo
2021,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,28,28,0,0,0
2021,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,35,30,2,0,2
2021,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,12,10,0,0,0
2021,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 46 Commercio all'ingrosso (escluso quello di autoveicoli e d...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,1002,755,20,16,4
2021,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,5,5,0,0,0
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 93 Attività sportive, di intrattenimento e di divertimento",SARDEGNA,NUORO,ALTRE FORME,Totale imprese,25,23,0,0,0
2021,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,852,732,8,19,-11
2021,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,11,9,0,0,0
2021,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,73,63,0,2,-2
2021,0,J Servizi di informazione e comunicazione,J 63 Attività dei servizi d'informazione e altri servizi infor...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,49,42,1,0,1
2021,0,"M Attività professionali, scientifiche e tecniche",M 69 Attività legali e contabilità,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,10,7,0,0,0
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,16,12,0,1,-1
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 78 Attività di ricerca, selezione, fornitura di personale",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,2,2,1,0,1
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,4,4,1,0,1
2021,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,279,239,0,11,-11
2021,0,C Attività manifatturiere,C 24 Metallurgia,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,10,10,0,1,-1
2021,0,C Attività manifatturiere,C 26 Fabbricazione di computer e prodotti di elettronica e ott...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2021,0,K Attività finanziarie e assicurative,"K 65 Assicurazioni, riassicurazioni e fondi pensione (escluse ...",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,3,3,0,0,0
2021,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,134,134,13,7,6
2021,0,"M Attività professionali, scientifiche e tecniche",M 69 Attività legali e contabilità,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,5,4,0,0,0
2021,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,3,3,0,0,0
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,12,12,0,1,-1
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 36 Raccolta, trattamento e fornitura di acqua",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,2,0,0,0,0
2021,0,"M Attività professionali, scientifiche e tecniche",M 71 Attività degli studi di architettura e d'ingegneria; coll...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,39,36,5,0,5
2021,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,10,8,0,1,-1
2021,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,44,35,0,1,-1
2021,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,4,3,0,0,0
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,4,4,0,0,0
2021,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,86,68,0,1,-1
2021,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,27,20,0,0,0
2021,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,39,29,0,0,0
2021,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,2,2,0,0,0
2021,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,152,148,3,5,-2
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,5,5,0,1,-1
2021,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,324,323,9,18,-9
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,0,0,0,0
2021,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 47 Commercio al dettaglio (escluso quello di autoveicoli e d...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,98,70,0,2,-2
2021,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,161,112,1,5,-4
2021,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,55,42,0,0,0
2021,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,7,3,1,0,1
2021,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,149,114,0,1,-1
2021,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,53,36,0,2,-2
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 82 Attività di supporto per le funzioni d'ufficio e altri se...,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,17,16,0,2,-2
2021,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,149,105,1,3,-2
2021,0,I Attività dei servizi di alloggio e di ristorazione,I 55 Alloggio,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,16,15,0,0,0
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,14,12,1,0,1
2021,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,33,33,4,1,3
2021,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,1135,1121,31,26,5
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 91 Attività di biblioteche, archivi, musei ed altre attività...",SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,7,5,0,0,0
2021,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,103,102,1,0,1
2021,0,C Attività manifatturiere,"C 29 Fabbricazione di autoveicoli, rimorchi e semirimorchi",SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,1,1,0,1,-1
2021,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,1156,6,511,42,469
2021,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,79,77,2,8,-6
2021,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,28,21,2,0,2
2021,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,7,4,0,0,0
2021,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,NUORO,ALTRE FORME,Totale imprese,7,5,0,0,0
2021,0,X Imprese non classificate,X Imprese non classificate,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,4320,5,914,93,821
2021,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,19,18,1,0,1
2021,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,52,35,0,0,0
2021,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,0,0,0,0
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 79 Attività dei servizi delle agenzie di viaggio, dei tour o...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,103,86,1,2,-1
2021,0,J Servizi di informazione e comunicazione,"J 59 Attività di produzione cinematografica, di video e di pro...",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,27,25,0,0,0
2021,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,NUORO,ALTRE FORME,Totale imprese,60,48,1,0,1
2021,0,H Trasporto e magazzinaggio,H 51 Trasporto aereo,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,1,0,0,0,0
2021,0,C Attività manifatturiere,C 10 Industrie alimentari,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,205,166,2,2,0
2021,0,J Servizi di informazione e comunicazione,J 61 Telecomunicazioni,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,45,35,0,0,0
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2021,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,542,522,27,29,-2
2021,0,C Attività manifatturiere,C 19 Fabbricazione di coke e prodotti derivanti dalla raffinaz...,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,0,0,0,0,0
2021,0,J Servizi di informazione e comunicazione,J 61 Telecomunicazioni,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2021,0,S Altre attività di servizi,S 94 Attività di organizzazioni associative,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,2,2,0,0,0
2021,0,C Attività manifatturiere,C 31 Fabbricazione di mobili,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,3,1,0,0,0
2021,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,7,4,0,1,-1
2021,0,"M Attività professionali, scientifiche e tecniche",M 70 Attività di direzione aziendale e di consulenza gestional...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,7,6,0,1,-1
2021,0,C Attività manifatturiere,"C 33 Riparazione, manutenzione ed installazione di macchine ed...",SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,7,5,0,0,0
2021,0,B Estrazione di minerali da cave e miniere,B 08 Altre attività di estrazione di minerali da cave e miniere,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,11,10,0,1,-1
2021,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,13,12,0,1,-1
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,1,1,0,0,0
2021,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,16,16,0,0,0
2021,0,F Costruzioni,F 43 Lavori di costruzione specializzati,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,161,131,1,3,-2
2021,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,13,13,0,1,-1
2021,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,5,3,0,0,0
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,4,3,0,0,0
2021,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,275,252,2,8,-6
2021,0,J Servizi di informazione e comunicazione,J 61 Telecomunicazioni,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,7,6,0,1,-1
2021,0,"M Attività professionali, scientifiche e tecniche","M 74 Altre attività professionali, scientifiche e tecniche",SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,137,100,9,0,9
2021,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,1318,1264,40,69,-29
2021,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,4,1,0,0,0
2021,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,9,4,0,0,0
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,6,4,0,0,0
2021,0,"M Attività professionali, scientifiche e tecniche",M 73 Pubblicità e ricerche di mercato,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,23,19,0,4,-4
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2021,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 46 Commercio all'ingrosso (escluso quello di autoveicoli e d...,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,52,27,0,1,-1
2021,0,I Attività dei servizi di alloggio e di ristorazione,I 56 Attività dei servizi di ristorazione,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,1528,992,10,30,-20
2021,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,9,6,0,0,0
2021,0,"A Agricoltura, silvicoltura pesca","A 01 Coltivazioni agricole e produzione di prodotti animali, c...",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,874,854,26,15,11
2021,0,P Istruzione,P 85 Istruzione,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,67,65,1,3,-2
2021,0,S Altre attività di servizi,S 96 Altre attività di servizi per la persona,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,31,28,0,1,-1
2021,0,C Attività manifatturiere,C 32 Altre industrie manifatturiere,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,1,1,0,0,0
2021,0,C Attività manifatturiere,C 15 Fabbricazione di articoli in pelle e simili,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,14,14,1,0,1
2021,0,C Attività manifatturiere,C 27 Fabbricazione di apparecchiature elettriche ed apparecchi...,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,1,1,0,0,0
2021,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,27,21,0,1,-1
2021,0,C Attività manifatturiere,C 22 Fabbricazione di articoli in gomma e materie plastiche,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,8,8,0,0,0
2021,0,"M Attività professionali, scientifiche e tecniche",M 70 Attività di direzione aziendale e di consulenza gestional...,SARDEGNA,NUORO,SOCIETA' DI PERSONE,Totale imprese,6,6,0,0,0
2021,0,H Trasporto e magazzinaggio,H 50 Trasporto marittimo e per vie d'acqua,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,17,15,0,1,-1
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,167,131,1,7,-6
2021,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,21,21,0,1,-1
2021,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,35,33,0,1,-1
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 36 Raccolta, trattamento e fornitura di acqua",SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 39 Attività di risanamento e altri servizi di gestione dei r...,SARDEGNA,ORISTANO,ALTRE FORME,Totale imprese,2,2,0,0,0
2021,0,C Attività manifatturiere,C 31 Fabbricazione di mobili,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,24,14,0,0,0
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,5,4,0,0,0
2021,0,C Attività manifatturiere,C 15 Fabbricazione di articoli in pelle e simili,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,1,1,0,0,0
2021,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,78,76,3,9,-6
2021,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,SASSARI,ALTRE FORME,Totale imprese,9,6,0,0,0
2021,0,J Servizi di informazione e comunicazione,J 61 Telecomunicazioni,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,5,5,0,0,0
2021,0,Q Sanità e assistenza sociale,Q 88 Assistenza sociale non residenziale,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,8,8,0,0,0
2021,0,F Costruzioni,F 42 Ingegneria civile,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,37,34,0,0,0
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...","E 38 Attività di raccolta, trattamento e smaltimento dei rifiu...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,4,4,0,0,0
2021,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2021,0,C Attività manifatturiere,C 11 Industria delle bevande,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,10,8,0,0,0
2021,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,323,323,7,8,-1
2021,0,K Attività finanziarie e assicurative,K 66 Attività ausiliarie dei servizi finanziari e delle attivi...,SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,103,84,1,7,-6
2021,0,C Attività manifatturiere,C 13 Industrie tessili,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2021,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,21,21,1,2,-1
2021,0,H Trasporto e magazzinaggio,H 49 Trasporto terrestre e mediante condotte,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,180,127,0,2,-2
2021,0,C Attività manifatturiere,C 23 Fabbricazione di altri prodotti della lavorazione di miner..,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,64,43,0,3,-3
2021,0,K Attività finanziarie e assicurative,K 64 Attività di servizi finanziari (escluse le assicurazioni ...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,53,50,1,0,1
2021,0,C Attività manifatturiere,C 25 Fabbricazione di prodotti in metallo (esclusi macchinari ...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,266,193,1,10,-9
2021,0,J Servizi di informazione e comunicazione,"J 62 Produzione di software, consulenza informatica e attività...",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,37,35,0,5,-5
2021,0,C Attività manifatturiere,C 14 Confezione di articoli di abbigliamento; confezione di ar...,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,29,22,0,1,-1
2021,0,S Altre attività di servizi,S 95 Riparazione di computer e di beni per uso personale e per...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,6,6,0,0,0
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,SASSARI,IMPRESE INDIVIDUALI,Totale imprese,613,607,37,25,12
2021,0,Q Sanità e assistenza sociale,Q 87 Servizi di assistenza sociale residenziale,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,22,20,1,0,1
2021,0,C Attività manifatturiere,C 30 Fabbricazione di altri mezzi di trasporto,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,2,1,0,0,0
2021,0,"M Attività professionali, scientifiche e tecniche",M 75 Servizi veterinari,SARDEGNA,ORISTANO,SOCIETA' DI CAPITALE,Totale imprese,2,2,0,0,0
2021,0,"E Fornitura di acqua; reti fognarie, attività di gestione d...",E 37 Gestione delle reti fognarie,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,1,1,0,0,0
2021,0,C Attività manifatturiere,C 20 Fabbricazione di prodotti chimici,SARDEGNA,NUORO,IMPRESE INDIVIDUALI,Totale imprese,4,4,0,1,-1
2021,0,L Attività immobiliari,L 68 Attivita' immobiliari,SARDEGNA,NUORO,ALTRE FORME,Totale imprese,3,3,0,0,0
2021,0,C Attività manifatturiere,C 16 Industria del legno e dei prodotti in legno e sughero (es...,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,263,259,3,8,-5
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 90 Attività creative, artistiche e di intrattenimento",SARDEGNA,CAGLIARI,SOCIETA' DI PERSONE,Totale imprese,4,4,0,0,0
2021,0,C Attività manifatturiere,C 21 Fabbricazione di prodotti farmaceutici di base e di prepa...,SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,1,1,0,0,0
2021,0,C Attività manifatturiere,C 18 Stampa e riproduzione di supporti registrati,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,19,19,1,0,1
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,4,2,0,0,0
2021,0,"R Attività artistiche, sportive, di intrattenimento e diver...","R 92 Attività riguardanti le lotterie, le scommesse, le case d...",SARDEGNA,ORISTANO,SOCIETA' DI PERSONE,Totale imprese,3,3,0,0,0
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 80 Servizi di vigilanza e investigazione,SARDEGNA,ORISTANO,IMPRESE INDIVIDUALI,Totale imprese,2,2,0,0,0
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 81 Attività di servizi per edifici e paesaggio,SARDEGNA,SASSARI,SOCIETA' DI PERSONE,Totale imprese,59,42,0,1,-1
2021,0,H Trasporto e magazzinaggio,H 51 Trasporto aereo,SARDEGNA,SASSARI,SOCIETA' DI CAPITALE,Totale imprese,4,2,0,0,0
2021,0,G Commercio all'ingrosso e al dettaglio; riparazione di aut...,G 45 Commercio all'ingrosso e al dettaglio e riparazione di au...,SARDEGNA,NUORO,SOCIETA' DI CAPITALE,Totale imprese,104,90,1,2,-1
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...",N 77 Attività di noleggio e leasing operativo,SARDEGNA,CAGLIARI,IMPRESE INDIVIDUALI,Totale imprese,92,90,3,5,-2
2021,0,"N Noleggio, agenzie di viaggio, servizi di supporto alle imp...","N 79 Attività dei servizi delle agenzie di viaggio, dei tour o...",SARDEGNA,CAGLIARI,ALTRE FORME,Totale imprese,24,22,0,1,-1
2021,0,H Trasporto e magazzinaggio,H 53 Servizi postali e attività di corriere,SARDEGNA,CAGLIARI,SOCIETA' DI CAPITALE,Totale imprese,17,13,0,1,-1
